plant_id,timestamp,health_forecast,lower_90,upper_90,repair_probability,degradation_slope
PLANT_011,2025-04-24 23:00:00,0.7653,0.7622,0.7684,0.0,-8e-06
PLANT_011,2025-04-25 00:00:00,0.7653,0.7622,0.7684,0.0,-8e-06
PLANT_011,2025-04-25 01:00:00,0.7653,0.7622,0.7684,0.0,-8e-06
PLANT_011,2025-04-25 02:00:00,0.7653,0.7622,0.7684,0.0,-8e-06
PLANT_011,2025-04-25 03:00:00,0.7653,0.7622,0.7684,0.0,-8e-06
PLANT_011,2025-04-25 04:00:00,0.7653,0.7621,0.7684,0.0,-8e-06
PLANT_011,2025-04-25 05:00:00,0.7653,0.7621,0.7684,0.0,-8e-06
PLANT_011,2025-04-25 06:00:00,0.7653,0.7621,0.7684,0.0,-8e-06
PLANT_011,2025-04-25 07:00:00,0.7652,0.7621,0.7684,0.0,-8e-06
PLANT_011,2025-04-25 08:00:00,0.7652,0.7621,0.7684,0.0,-8e-06
PLANT_011,2025-04-25 09:00:00,0.7652,0.7621,0.7684,0.0,-8e-06
PLANT_011,2025-04-25 10:00:00,0.7652,0.7621,0.7683,0.0,-8e-06
PLANT_011,2025-04-25 11:00:00,0.7652,0.7621,0.7683,0.0,-8e-06
PLANT_011,2025-04-25 12:00:00,0.7652,0.7621,0.7683,0.0,-8e-06
PLANT_011,2025-04-25 13:00:00,0.7652,0.7621,0.7683,0.0,-8e-06
PLANT_011,2025-04-25 14:00:00,0.7652,0.7621,0.7683,0.0,-8e-06
PLANT_011,2025-04-25 15:00:00,0.7652,0.7621,0.7683,0.0,-8e-06
PLANT_011,2025-04-25 16:00:00,0.7652,0.762,0.7683,0.0,-8e-06
PLANT_011,2025-04-25 17:00:00,0.7652,0.762,0.7683,0.0,-8e-06
PLANT_011,2025-04-25 18:00:00,0.7652,0.762,0.7683,0.0,-8e-06
PLANT_011,2025-04-25 19:00:00,0.7651,0.762,0.7683,0.0,-8e-06
PLANT_011,2025-04-25 20:00:00,0.7651,0.762,0.7683,0.0,-8e-06
PLANT_011,2025-04-25 21:00:00,0.7651,0.762,0.7683,0.0,-8e-06
PLANT_011,2025-04-25 22:00:00,0.7651,0.762,0.7682,0.0,-8e-06
PLANT_011,2025-04-25 23:00:00,0.7651,0.762,0.7682,0.0,-8e-06
PLANT_011,2025-04-26 00:00:00,0.7651,0.762,0.7682,0.0,-8e-06
PLANT_011,2025-04-26 01:00:00,0.7651,0.762,0.7682,0.0,-8e-06
PLANT_011,2025-04-26 02:00:00,0.7651,0.762,0.7682,0.0,-8e-06
PLANT_011,2025-04-26 03:00:00,0.7651,0.762,0.7682,0.0,-8e-06
PLANT_011,2025-04-26 04:00:00,0.7651,0.7619,0.7682,0.0,-8e-06
PLANT_011,2025-04-26 05:00:00,0.7651,0.7619,0.7682,0.0,-8e-06
PLANT_011,2025-04-26 06:00:00,0.7651,0.7619,0.7682,0.0,-8e-06
PLANT_011,2025-04-26 07:00:00,0.765,0.7619,0.7682,0.0,-8e-06
PLANT_011,2025-04-26 08:00:00,0.765,0.7619,0.7682,0.0,-8e-06
PLANT_011,2025-04-26 09:00:00,0.765,0.7619,0.7682,0.0,-8e-06
PLANT_011,2025-04-26 10:00:00,0.765,0.7619,0.7681,0.0,-8e-06
PLANT_011,2025-04-26 11:00:00,0.765,0.7619,0.7681,0.0,-8e-06
PLANT_011,2025-04-26 12:00:00,0.765,0.7619,0.7681,0.0,-8e-06
PLANT_011,2025-04-26 13:00:00,0.765,0.7619,0.7681,0.0,-8e-06
PLANT_011,2025-04-26 14:00:00,0.765,0.7619,0.7681,0.0,-8e-06
PLANT_011,2025-04-26 15:00:00,0.765,0.7619,0.7681,0.0,-8e-06
PLANT_011,2025-04-26 16:00:00,0.765,0.7618,0.7681,0.0,-8e-06
PLANT_011,2025-04-26 17:00:00,0.765,0.7618,0.7681,0.0,-8e-06
PLANT_011,2025-04-26 18:00:00,0.765,0.7618,0.7681,0.0,-8e-06
PLANT_011,2025-04-26 19:00:00,0.7649,0.7618,0.7681,0.0,-8e-06
PLANT_011,2025-04-26 20:00:00,0.7649,0.7618,0.7681,0.0,-8e-06
PLANT_011,2025-04-26 21:00:00,0.7649,0.7618,0.7681,0.0,-8e-06
PLANT_011,2025-04-26 22:00:00,0.7649,0.7618,0.768,0.0,-8e-06
PLANT_011,2025-04-26 23:00:00,0.7649,0.7618,0.768,0.0,-8e-06
PLANT_011,2025-04-27 00:00:00,0.7649,0.7618,0.768,0.0,-8e-06
PLANT_012,2025-04-24 01:00:00,0.7159,0.7121,0.7197,0.0001,-1e-05
PLANT_012,2025-04-24 02:00:00,0.7159,0.7121,0.7197,0.0001,-1e-05
PLANT_012,2025-04-24 03:00:00,0.7159,0.7121,0.7196,0.0001,-1e-05
PLANT_012,2025-04-24 04:00:00,0.7159,0.7121,0.7196,0.0001,-1e-05
PLANT_012,2025-04-24 05:00:00,0.7158,0.7121,0.7196,0.0001,-1e-05
PLANT_012,2025-04-24 06:00:00,0.7158,0.712,0.7196,0.0001,-1e-05
PLANT_012,2025-04-24 07:00:00,0.7158,0.712,0.7196,0.0001,-1e-05
PLANT_012,2025-04-24 08:00:00,0.7158,0.712,0.7196,0.0001,-1e-05
PLANT_012,2025-04-24 09:00:00,0.7158,0.712,0.7196,0.0001,-1e-05
PLANT_012,2025-04-24 10:00:00,0.7158,0.712,0.7196,0.0001,-1e-05
PLANT_012,2025-04-24 11:00:00,0.7158,0.712,0.7196,0.0001,-1e-05
PLANT_012,2025-04-24 12:00:00,0.7158,0.712,0.7196,0.0001,-1e-05
PLANT_012,2025-04-24 13:00:00,0.7158,0.712,0.7195,0.0001,-1e-05
PLANT_012,2025-04-24 14:00:00,0.7157,0.712,0.7195,0.0001,-1e-05
PLANT_012,2025-04-24 15:00:00,0.7157,0.712,0.7195,0.0001,-1e-05
PLANT_012,2025-04-24 16:00:00,0.7157,0.7119,0.7195,0.0001,-1e-05
PLANT_012,2025-04-24 17:00:00,0.7157,0.7119,0.7195,0.0001,-1e-05
PLANT_012,2025-04-24 18:00:00,0.7157,0.7119,0.7195,0.0001,-1e-05
PLANT_012,2025-04-24 19:00:00,0.7157,0.7119,0.7195,0.0001,-1e-05
PLANT_012,2025-04-24 20:00:00,0.7157,0.7119,0.7195,0.0001,-1e-05
PLANT_012,2025-04-24 21:00:00,0.7157,0.7119,0.7195,0.0001,-1e-05
PLANT_012,2025-04-24 22:00:00,0.7157,0.7119,0.7194,0.0001,-1e-05
PLANT_012,2025-04-24 23:00:00,0.7157,0.7119,0.7194,0.0001,-1e-05
PLANT_012,2025-04-25 00:00:00,0.7156,0.7119,0.7194,0.0001,-1e-05
PLANT_012,2025-04-25 01:00:00,0.7156,0.7119,0.7194,0.0001,-1e-05
PLANT_012,2025-04-25 02:00:00,0.7156,0.7118,0.7194,0.0001,-1e-05
PLANT_012,2025-04-25 03:00:00,0.7156,0.7118,0.7194,0.0001,-1e-05
PLANT_012,2025-04-25 04:00:00,0.7156,0.7118,0.7194,0.0001,-1e-05
PLANT_012,2025-04-25 05:00:00,0.7156,0.7118,0.7194,0.0001,-1e-05
PLANT_012,2025-04-25 06:00:00,0.7156,0.7118,0.7194,0.0001,-1e-05
PLANT_012,2025-04-25 07:00:00,0.7156,0.7118,0.7194,0.0001,-1e-05
PLANT_012,2025-04-25 08:00:00,0.7156,0.7118,0.7193,0.0001,-1e-05
PLANT_012,2025-04-25 09:00:00,0.7156,0.7118,0.7193,0.0001,-1e-05
PLANT_012,2025-04-25 10:00:00,0.7155,0.7118,0.7193,0.0001,-1e-05
PLANT_012,2025-04-25 11:00:00,0.7155,0.7117,0.7193,0.0001,-1e-05
PLANT_012,2025-04-25 12:00:00,0.7155,0.7117,0.7193,0.0001,-1e-05
PLANT_012,2025-04-25 13:00:00,0.7155,0.7117,0.7193,0.0001,-1e-05
PLANT_012,2025-04-25 14:00:00,0.7155,0.7117,0.7193,0.0001,-1e-05
PLANT_012,2025-04-25 15:00:00,0.7155,0.7117,0.7193,0.0001,-1e-05
PLANT_012,2025-04-25 16:00:00,0.7155,0.7117,0.7193,0.0001,-1e-05
PLANT_012,2025-04-25 17:00:00,0.7155,0.7117,0.7193,0.0001,-1e-05
PLANT_012,2025-04-25 18:00:00,0.7155,0.7117,0.7192,0.0001,-1e-05
PLANT_012,2025-04-25 19:00:00,0.7154,0.7117,0.7192,0.0001,-1e-05
PLANT_012,2025-04-25 20:00:00,0.7154,0.7117,0.7192,0.0001,-1e-05
PLANT_012,2025-04-25 21:00:00,0.7154,0.7116,0.7192,0.0001,-1e-05
PLANT_012,2025-04-25 22:00:00,0.7154,0.7116,0.7192,0.0001,-1e-05
PLANT_012,2025-04-25 23:00:00,0.7154,0.7116,0.7192,0.0001,-1e-05
PLANT_012,2025-04-26 00:00:00,0.7154,0.7116,0.7192,0.0001,-1e-05
PLANT_012,2025-04-26 01:00:00,0.7154,0.7116,0.7192,0.0001,-1e-05
PLANT_012,2025-04-26 02:00:00,0.7154,0.7116,0.7192,0.0001,-1e-05
PLANT_012,2025-04-26 03:00:00,0.7154,0.7116,0.7191,0.0001,-1e-05
PLANT_012,2025-04-26 04:00:00,0.7154,0.7116,0.7191,0.0001,-1e-05
PLANT_012,2025-04-26 05:00:00,0.7153,0.7116,0.7191,0.0001,-1e-05
PLANT_012,2025-04-26 06:00:00,0.7153,0.7116,0.7191,0.0001,-1e-05
PLANT_012,2025-04-26 07:00:00,0.7153,0.7115,0.7191,0.0001,-1e-05
PLANT_012,2025-04-26 08:00:00,0.7153,0.7115,0.7191,0.0001,-1e-05
PLANT_012,2025-04-26 09:00:00,0.7153,0.7115,0.7191,0.0001,-1e-05
PLANT_012,2025-04-26 10:00:00,0.7153,0.7115,0.7191,0.0001,-1e-05
PLANT_012,2025-04-26 11:00:00,0.7153,0.7115,0.7191,0.0001,-1e-05
PLANT_012,2025-04-26 12:00:00,0.7153,0.7115,0.7191,0.0001,-1e-05
PLANT_012,2025-04-26 13:00:00,0.7153,0.7115,0.719,0.0001,-1e-05
PLANT_012,2025-04-26 14:00:00,0.7153,0.7115,0.719,0.0001,-1e-05
PLANT_012,2025-04-26 15:00:00,0.7152,0.7115,0.719,0.0001,-1e-05
PLANT_012,2025-04-26 16:00:00,0.7152,0.7114,0.719,0.0001,-1e-05
PLANT_012,2025-04-26 17:00:00,0.7152,0.7114,0.719,0.0001,-1e-05
PLANT_012,2025-04-26 18:00:00,0.7152,0.7114,0.719,0.0001,-1e-05
PLANT_012,2025-04-26 19:00:00,0.7152,0.7114,0.719,0.0001,-1e-05
PLANT_012,2025-04-26 20:00:00,0.7152,0.7114,0.719,0.0001,-1e-05
PLANT_012,2025-04-26 21:00:00,0.7152,0.7114,0.719,0.0001,-1e-05
PLANT_012,2025-04-26 22:00:00,0.7152,0.7114,0.719,0.0001,-1e-05
PLANT_012,2025-04-26 23:00:00,0.7152,0.7114,0.7189,0.0001,-1e-05
PLANT_012,2025-04-27 00:00:00,0.7151,0.7114,0.7189,0.0001,-1e-05
PLANT_013,2025-04-24 01:00:00,0.7649,0.7611,0.7687,0.0001,-1e-05
PLANT_013,2025-04-24 02:00:00,0.7649,0.7611,0.7687,0.0001,-1e-05
PLANT_013,2025-04-24 03:00:00,0.7649,0.7611,0.7686,0.0001,-1e-05
PLANT_013,2025-04-24 04:00:00,0.7649,0.7611,0.7686,0.0001,-1e-05
PLANT_013,2025-04-24 05:00:00,0.7648,0.7611,0.7686,0.0001,-1e-05
PLANT_013,2025-04-24 06:00:00,0.7648,0.761,0.7686,0.0001,-1e-05
PLANT_013,2025-04-24 07:00:00,0.7648,0.761,0.7686,0.0001,-1e-05
PLANT_013,2025-04-24 08:00:00,0.7648,0.761,0.7686,0.0001,-1e-05
PLANT_013,2025-04-24 09:00:00,0.7648,0.761,0.7686,0.0001,-1e-05
PLANT_013,2025-04-24 10:00:00,0.7648,0.761,0.7686,0.0001,-1e-05
PLANT_013,2025-04-24 11:00:00,0.7648,0.761,0.7686,0.0001,-1e-05
PLANT_013,2025-04-24 12:00:00,0.7648,0.761,0.7686,0.0001,-1e-05
PLANT_013,2025-04-24 13:00:00,0.7648,0.761,0.7685,0.0001,-1e-05
PLANT_013,2025-04-24 14:00:00,0.7647,0.761,0.7685,0.0001,-1e-05
PLANT_013,2025-04-24 15:00:00,0.7647,0.761,0.7685,0.0001,-1e-05
PLANT_013,2025-04-24 16:00:00,0.7647,0.7609,0.7685,0.0001,-1e-05
PLANT_013,2025-04-24 17:00:00,0.7647,0.7609,0.7685,0.0001,-1e-05
PLANT_013,2025-04-24 18:00:00,0.7647,0.7609,0.7685,0.0001,-1e-05
PLANT_013,2025-04-24 19:00:00,0.7647,0.7609,0.7685,0.0001,-1e-05
PLANT_013,2025-04-24 20:00:00,0.7647,0.7609,0.7685,0.0001,-1e-05
PLANT_013,2025-04-24 21:00:00,0.7647,0.7609,0.7685,0.0001,-1e-05
PLANT_013,2025-04-24 22:00:00,0.7647,0.7609,0.7684,0.0001,-1e-05
PLANT_013,2025-04-24 23:00:00,0.7647,0.7609,0.7684,0.0001,-1e-05
PLANT_013,2025-04-25 00:00:00,0.7646,0.7609,0.7684,0.0001,-1e-05
PLANT_013,2025-04-25 01:00:00,0.7646,0.7608,0.7684,0.0001,-1e-05
PLANT_013,2025-04-25 02:00:00,0.7646,0.7608,0.7684,0.0001,-1e-05
PLANT_013,2025-04-25 03:00:00,0.7646,0.7608,0.7684,0.0001,-1e-05
PLANT_013,2025-04-25 04:00:00,0.7646,0.7608,0.7684,0.0001,-1e-05
PLANT_013,2025-04-25 05:00:00,0.7646,0.7608,0.7684,0.0001,-1e-05
PLANT_013,2025-04-25 06:00:00,0.7646,0.7608,0.7684,0.0001,-1e-05
PLANT_013,2025-04-25 07:00:00,0.7646,0.7608,0.7684,0.0001,-1e-05
PLANT_013,2025-04-25 08:00:00,0.7646,0.7608,0.7683,0.0001,-1e-05
PLANT_013,2025-04-25 09:00:00,0.7646,0.7608,0.7683,0.0001,-1e-05
PLANT_013,2025-04-25 10:00:00,0.7645,0.7608,0.7683,0.0001,-1e-05
PLANT_013,2025-04-25 11:00:00,0.7645,0.7607,0.7683,0.0001,-1e-05
PLANT_013,2025-04-25 12:00:00,0.7645,0.7607,0.7683,0.0001,-1e-05
PLANT_013,2025-04-25 13:00:00,0.7645,0.7607,0.7683,0.0001,-1e-05
PLANT_013,2025-04-25 14:00:00,0.7645,0.7607,0.7683,0.0001,-1e-05
PLANT_013,2025-04-25 15:00:00,0.7645,0.7607,0.7683,0.0001,-1e-05
PLANT_013,2025-04-25 16:00:00,0.7645,0.7607,0.7683,0.0001,-1e-05
PLANT_013,2025-04-25 17:00:00,0.7645,0.7607,0.7683,0.0001,-1e-05
PLANT_013,2025-04-25 18:00:00,0.7645,0.7607,0.7682,0.0001,-1e-05
PLANT_013,2025-04-25 19:00:00,0.7644,0.7607,0.7682,0.0001,-1e-05
PLANT_013,2025-04-25 20:00:00,0.7644,0.7607,0.7682,0.0001,-1e-05
PLANT_013,2025-04-25 21:00:00,0.7644,0.7606,0.7682,0.0001,-1e-05
PLANT_013,2025-04-25 22:00:00,0.7644,0.7606,0.7682,0.0001,-1e-05
PLANT_013,2025-04-25 23:00:00,0.7644,0.7606,0.7682,0.0001,-1e-05
PLANT_013,2025-04-26 00:00:00,0.7644,0.7606,0.7682,0.0001,-1e-05
PLANT_013,2025-04-26 01:00:00,0.7644,0.7606,0.7682,0.0001,-1e-05
PLANT_013,2025-04-26 02:00:00,0.7644,0.7606,0.7682,0.0001,-1e-05
PLANT_013,2025-04-26 03:00:00,0.7644,0.7606,0.7681,0.0001,-1e-05
PLANT_013,2025-04-26 04:00:00,0.7644,0.7606,0.7681,0.0001,-1e-05
PLANT_013,2025-04-26 05:00:00,0.7643,0.7606,0.7681,0.0001,-1e-05
PLANT_013,2025-04-26 06:00:00,0.7643,0.7605,0.7681,0.0001,-1e-05
PLANT_013,2025-04-26 07:00:00,0.7643,0.7605,0.7681,0.0001,-1e-05
PLANT_013,2025-04-26 08:00:00,0.7643,0.7605,0.7681,0.0001,-1e-05
PLANT_013,2025-04-26 09:00:00,0.7643,0.7605,0.7681,0.0001,-1e-05
PLANT_013,2025-04-26 10:00:00,0.7643,0.7605,0.7681,0.0001,-1e-05
PLANT_013,2025-04-26 11:00:00,0.7643,0.7605,0.7681,0.0001,-1e-05
PLANT_013,2025-04-26 12:00:00,0.7643,0.7605,0.7681,0.0001,-1e-05
PLANT_013,2025-04-26 13:00:00,0.7643,0.7605,0.768,0.0001,-1e-05
PLANT_013,2025-04-26 14:00:00,0.7642,0.7605,0.768,0.0001,-1e-05
PLANT_013,2025-04-26 15:00:00,0.7642,0.7605,0.768,0.0001,-1e-05
PLANT_013,2025-04-26 16:00:00,0.7642,0.7604,0.768,0.0001,-1e-05
PLANT_013,2025-04-26 17:00:00,0.7642,0.7604,0.768,0.0001,-1e-05
PLANT_013,2025-04-26 18:00:00,0.7642,0.7604,0.768,0.0001,-1e-05
PLANT_013,2025-04-26 19:00:00,0.7642,0.7604,0.768,0.0001,-1e-05
PLANT_013,2025-04-26 20:00:00,0.7642,0.7604,0.768,0.0001,-1e-05
PLANT_013,2025-04-26 21:00:00,0.7642,0.7604,0.768,0.0001,-1e-05
PLANT_013,2025-04-26 22:00:00,0.7642,0.7604,0.768,0.0001,-1e-05
PLANT_013,2025-04-26 23:00:00,0.7642,0.7604,0.7679,0.0001,-1e-05
PLANT_013,2025-04-27 00:00:00,0.7641,0.7604,0.7679,0.0001,-1e-05
PLANT_014,2025-04-24 01:00:00,0.4152,0.4106,0.4199,0.0,-1.2e-05
PLANT_014,2025-04-24 02:00:00,0.4152,0.4106,0.4198,0.0,-1.2e-05
PLANT_014,2025-04-24 03:00:00,0.4152,0.4106,0.4198,0.0,-1.2e-05
PLANT_014,2025-04-24 04:00:00,0.4152,0.4106,0.4198,0.0,-1.2e-05
PLANT_014,2025-04-24 05:00:00,0.4152,0.4106,0.4198,0.0,-1.2e-05
PLANT_014,2025-04-24 06:00:00,0.4152,0.4106,0.4198,0.0,-1.2e-05
PLANT_014,2025-04-24 07:00:00,0.4152,0.4106,0.4198,0.0,-1.2e-05
PLANT_014,2025-04-24 08:00:00,0.4152,0.4106,0.4198,0.0,-1.2e-05
PLANT_014,2025-04-24 09:00:00,0.4151,0.4105,0.4198,0.0,-1.2e-05
PLANT_014,2025-04-24 10:00:00,0.4151,0.4105,0.4197,0.0,-1.2e-05
PLANT_014,2025-04-24 11:00:00,0.4151,0.4105,0.4197,0.0,-1.2e-05
PLANT_014,2025-04-24 12:00:00,0.4151,0.4105,0.4197,0.0,-1.2e-05
PLANT_014,2025-04-24 13:00:00,0.4151,0.4105,0.4197,0.0,-1.2e-05
PLANT_014,2025-04-24 14:00:00,0.4151,0.4105,0.4197,0.0,-1.2e-05
PLANT_014,2025-04-24 15:00:00,0.4151,0.4105,0.4197,0.0,-1.2e-05
PLANT_014,2025-04-24 16:00:00,0.4151,0.4105,0.4197,0.0,-1.2e-05
PLANT_014,2025-04-24 17:00:00,0.415,0.4104,0.4197,0.0,-1.2e-05
PLANT_014,2025-04-24 18:00:00,0.415,0.4104,0.4196,0.0,-1.2e-05
PLANT_014,2025-04-24 19:00:00,0.415,0.4104,0.4196,0.0,-1.2e-05
PLANT_014,2025-04-24 20:00:00,0.415,0.4104,0.4196,0.0,-1.2e-05
PLANT_014,2025-04-24 21:00:00,0.415,0.4104,0.4196,0.0,-1.2e-05
PLANT_014,2025-04-24 22:00:00,0.415,0.4104,0.4196,0.0,-1.2e-05
PLANT_014,2025-04-24 23:00:00,0.415,0.4104,0.4196,0.0,-1.2e-05
PLANT_014,2025-04-25 00:00:00,0.415,0.4104,0.4196,0.0,-1.2e-05
PLANT_014,2025-04-25 01:00:00,0.4149,0.4103,0.4196,0.0,-1.2e-05
PLANT_014,2025-04-25 02:00:00,0.4149,0.4103,0.4195,0.0,-1.2e-05
PLANT_014,2025-04-25 03:00:00,0.4149,0.4103,0.4195,0.0,-1.2e-05
PLANT_014,2025-04-25 04:00:00,0.4149,0.4103,0.4195,0.0,-1.2e-05
PLANT_014,2025-04-25 05:00:00,0.4149,0.4103,0.4195,0.0,-1.2e-05
PLANT_014,2025-04-25 06:00:00,0.4149,0.4103,0.4195,0.0,-1.2e-05
PLANT_014,2025-04-25 07:00:00,0.4149,0.4103,0.4195,0.0,-1.2e-05
PLANT_014,2025-04-25 08:00:00,0.4149,0.4103,0.4195,0.0,-1.2e-05
PLANT_014,2025-04-25 09:00:00,0.4148,0.4102,0.4195,0.0,-1.2e-05
PLANT_014,2025-04-25 10:00:00,0.4148,0.4102,0.4194,0.0,-1.2e-05
PLANT_014,2025-04-25 11:00:00,0.4148,0.4102,0.4194,0.0,-1.2e-05
PLANT_014,2025-04-25 12:00:00,0.4148,0.4102,0.4194,0.0,-1.2e-05
PLANT_014,2025-04-25 13:00:00,0.4148,0.4102,0.4194,0.0,-1.2e-05
PLANT_014,2025-04-25 14:00:00,0.4148,0.4102,0.4194,0.0,-1.2e-05
PLANT_014,2025-04-25 15:00:00,0.4148,0.4102,0.4194,0.0,-1.2e-05
PLANT_014,2025-04-25 16:00:00,0.4148,0.4102,0.4194,0.0,-1.2e-05
PLANT_014,2025-04-25 17:00:00,0.4147,0.4101,0.4194,0.0,-1.2e-05
PLANT_014,2025-04-25 18:00:00,0.4147,0.4101,0.4193,0.0,-1.2e-05
PLANT_014,2025-04-25 19:00:00,0.4147,0.4101,0.4193,0.0,-1.2e-05
PLANT_014,2025-04-25 20:00:00,0.4147,0.4101,0.4193,0.0,-1.2e-05
PLANT_014,2025-04-25 21:00:00,0.4147,0.4101,0.4193,0.0,-1.2e-05
PLANT_014,2025-04-25 22:00:00,0.4147,0.4101,0.4193,0.0,-1.2e-05
PLANT_014,2025-04-25 23:00:00,0.4147,0.4101,0.4193,0.0,-1.2e-05
PLANT_014,2025-04-26 00:00:00,0.4147,0.4101,0.4193,0.0,-1.2e-05
PLANT_014,2025-04-26 01:00:00,0.4146,0.41,0.4193,0.0,-1.2e-05
PLANT_014,2025-04-26 02:00:00,0.4146,0.41,0.4192,0.0,-1.2e-05
PLANT_014,2025-04-26 03:00:00,0.4146,0.41,0.4192,0.0,-1.2e-05
PLANT_014,2025-04-26 04:00:00,0.4146,0.41,0.4192,0.0,-1.2e-05
PLANT_014,2025-04-26 05:00:00,0.4146,0.41,0.4192,0.0,-1.2e-05
PLANT_014,2025-04-26 06:00:00,0.4146,0.41,0.4192,0.0,-1.2e-05
PLANT_014,2025-04-26 07:00:00,0.4146,0.41,0.4192,0.0,-1.2e-05
PLANT_014,2025-04-26 08:00:00,0.4146,0.41,0.4192,0.0,-1.2e-05
PLANT_014,2025-04-26 09:00:00,0.4145,0.4099,0.4192,0.0,-1.2e-05
PLANT_014,2025-04-26 10:00:00,0.4145,0.4099,0.4191,0.0,-1.2e-05
PLANT_014,2025-04-26 11:00:00,0.4145,0.4099,0.4191,0.0,-1.2e-05
PLANT_014,2025-04-26 12:00:00,0.4145,0.4099,0.4191,0.0,-1.2e-05
PLANT_014,2025-04-26 13:00:00,0.4145,0.4099,0.4191,0.0,-1.2e-05
PLANT_014,2025-04-26 14:00:00,0.4145,0.4099,0.4191,0.0,-1.2e-05
PLANT_014,2025-04-26 15:00:00,0.4145,0.4099,0.4191,0.0,-1.2e-05
PLANT_014,2025-04-26 16:00:00,0.4145,0.4099,0.4191,0.0,-1.2e-05
PLANT_014,2025-04-26 17:00:00,0.4144,0.4098,0.4191,0.0,-1.2e-05
PLANT_014,2025-04-26 18:00:00,0.4144,0.4098,0.419,0.0,-1.2e-05
PLANT_014,2025-04-26 19:00:00,0.4144,0.4098,0.419,0.0,-1.2e-05
PLANT_014,2025-04-26 20:00:00,0.4144,0.4098,0.419,0.0,-1.2e-05
PLANT_014,2025-04-26 21:00:00,0.4144,0.4098,0.419,0.0,-1.2e-05
PLANT_014,2025-04-26 22:00:00,0.4144,0.4098,0.419,0.0,-1.2e-05
PLANT_014,2025-04-26 23:00:00,0.4144,0.4098,0.419,0.0,-1.2e-05
PLANT_014,2025-04-27 00:00:00,0.4144,0.4098,0.419,0.0,-1.2e-05
PLANT_015,2025-04-24 01:00:00,0.5452,0.5406,0.5499,0.0,-1.2e-05
PLANT_015,2025-04-24 02:00:00,0.5452,0.5406,0.5498,0.0,-1.2e-05
PLANT_015,2025-04-24 03:00:00,0.5452,0.5406,0.5498,0.0,-1.2e-05
PLANT_015,2025-04-24 04:00:00,0.5452,0.5406,0.5498,0.0,-1.2e-05
PLANT_015,2025-04-24 05:00:00,0.5452,0.5406,0.5498,0.0,-1.2e-05
PLANT_015,2025-04-24 06:00:00,0.5452,0.5406,0.5498,0.0,-1.2e-05
PLANT_015,2025-04-24 07:00:00,0.5452,0.5406,0.5498,0.0,-1.2e-05
PLANT_015,2025-04-24 08:00:00,0.5452,0.5406,0.5498,0.0,-1.2e-05
PLANT_015,2025-04-24 09:00:00,0.5451,0.5405,0.5498,0.0,-1.2e-05
PLANT_015,2025-04-24 10:00:00,0.5451,0.5405,0.5497,0.0,-1.2e-05
PLANT_015,2025-04-24 11:00:00,0.5451,0.5405,0.5497,0.0,-1.2e-05
PLANT_015,2025-04-24 12:00:00,0.5451,0.5405,0.5497,0.0,-1.2e-05
PLANT_015,2025-04-24 13:00:00,0.5451,0.5405,0.5497,0.0,-1.2e-05
PLANT_015,2025-04-24 14:00:00,0.5451,0.5405,0.5497,0.0,-1.2e-05
PLANT_015,2025-04-24 15:00:00,0.5451,0.5405,0.5497,0.0,-1.2e-05
PLANT_015,2025-04-24 16:00:00,0.5451,0.5405,0.5497,0.0,-1.2e-05
PLANT_015,2025-04-24 17:00:00,0.545,0.5404,0.5497,0.0,-1.2e-05
PLANT_015,2025-04-24 18:00:00,0.545,0.5404,0.5496,0.0,-1.2e-05
PLANT_015,2025-04-24 19:00:00,0.545,0.5404,0.5496,0.0,-1.2e-05
PLANT_015,2025-04-24 20:00:00,0.545,0.5404,0.5496,0.0,-1.2e-05
PLANT_015,2025-04-24 21:00:00,0.545,0.5404,0.5496,0.0,-1.2e-05
PLANT_015,2025-04-24 22:00:00,0.545,0.5404,0.5496,0.0,-1.2e-05
PLANT_015,2025-04-24 23:00:00,0.545,0.5404,0.5496,0.0,-1.2e-05
PLANT_015,2025-04-25 00:00:00,0.545,0.5404,0.5496,0.0,-1.2e-05
PLANT_015,2025-04-25 01:00:00,0.5449,0.5403,0.5496,0.0,-1.2e-05
PLANT_015,2025-04-25 02:00:00,0.5449,0.5403,0.5495,0.0,-1.2e-05
PLANT_015,2025-04-25 03:00:00,0.5449,0.5403,0.5495,0.0,-1.2e-05
PLANT_015,2025-04-25 04:00:00,0.5449,0.5403,0.5495,0.0,-1.2e-05
PLANT_015,2025-04-25 05:00:00,0.5449,0.5403,0.5495,0.0,-1.2e-05
PLANT_015,2025-04-25 06:00:00,0.5449,0.5403,0.5495,0.0,-1.2e-05
PLANT_015,2025-04-25 07:00:00,0.5449,0.5403,0.5495,0.0,-1.2e-05
PLANT_015,2025-04-25 08:00:00,0.5449,0.5403,0.5495,0.0,-1.2e-05
PLANT_015,2025-04-25 09:00:00,0.5448,0.5402,0.5495,0.0,-1.2e-05
PLANT_015,2025-04-25 10:00:00,0.5448,0.5402,0.5494,0.0,-1.2e-05
PLANT_015,2025-04-25 11:00:00,0.5448,0.5402,0.5494,0.0,-1.2e-05
PLANT_015,2025-04-25 12:00:00,0.5448,0.5402,0.5494,0.0,-1.2e-05
PLANT_015,2025-04-25 13:00:00,0.5448,0.5402,0.5494,0.0,-1.2e-05
PLANT_015,2025-04-25 14:00:00,0.5448,0.5402,0.5494,0.0,-1.2e-05
