plant_id,timestamp,irradiance_forecast,lower_90,upper_90,method
PLANT_012,2025-04-27 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-24 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-24 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-24 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-24 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-24 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-24 06:00:00,9.81,0.0,104.17,blend_prophet_physics
PLANT_013,2025-04-24 07:00:00,214.98,102.57,283.47,blend_prophet_physics
PLANT_013,2025-04-24 08:00:00,408.79,268.45,441.03,blend_prophet_physics
PLANT_013,2025-04-24 09:00:00,579.55,415.36,602.88,blend_prophet_physics
PLANT_013,2025-04-24 10:00:00,716.25,550.32,729.82,blend_prophet_physics
PLANT_013,2025-04-24 11:00:00,797.36,612.57,795.12,blend_prophet_physics
PLANT_013,2025-04-24 12:00:00,818.92,628.84,810.54,blend_prophet_physics
PLANT_013,2025-04-24 13:00:00,793.43,604.78,791.92,blend_prophet_physics
PLANT_013,2025-04-24 14:00:00,712.61,536.69,722.8,blend_prophet_physics
PLANT_013,2025-04-24 15:00:00,582.11,423.61,601.13,blend_prophet_physics
PLANT_013,2025-04-24 16:00:00,409.81,269.81,451.25,blend_prophet_physics
PLANT_013,2025-04-24 17:00:00,213.55,99.55,280.7,blend_prophet_physics
PLANT_013,2025-04-24 18:00:00,9.32,0.0,103.34,blend_prophet_physics
PLANT_013,2025-04-24 19:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-24 20:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-24 21:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-24 22:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-24 23:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-25 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-25 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-25 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-25 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-25 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-25 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-25 06:00:00,9.91,0.0,99.36,blend_prophet_physics
PLANT_013,2025-04-25 07:00:00,215.08,102.93,289.31,blend_prophet_physics
PLANT_013,2025-04-25 08:00:00,408.89,266.59,450.61,blend_prophet_physics
PLANT_013,2025-04-25 09:00:00,579.65,423.95,601.22,blend_prophet_physics
PLANT_013,2025-04-25 10:00:00,716.35,547.35,730.97,blend_prophet_physics
PLANT_013,2025-04-25 11:00:00,797.46,612.03,796.85,blend_prophet_physics
PLANT_013,2025-04-25 12:00:00,819.03,629.75,811.75,blend_prophet_physics
PLANT_013,2025-04-25 13:00:00,793.54,613.48,789.75,blend_prophet_physics
PLANT_013,2025-04-25 14:00:00,712.71,541.52,718.11,blend_prophet_physics
PLANT_013,2025-04-25 15:00:00,582.21,418.16,604.9,blend_prophet_physics
PLANT_013,2025-04-25 16:00:00,409.9,273.5,451.6,blend_prophet_physics
PLANT_013,2025-04-25 17:00:00,213.65,102.93,277.65,blend_prophet_physics
PLANT_013,2025-04-25 18:00:00,9.42,0.0,103.64,blend_prophet_physics
PLANT_013,2025-04-25 19:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-25 20:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-25 21:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-25 22:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-25 23:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-26 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-26 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-26 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-26 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-26 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-26 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-26 06:00:00,10.0,0.0,105.5,blend_prophet_physics
PLANT_013,2025-04-26 07:00:00,215.17,106.53,281.97,blend_prophet_physics
PLANT_013,2025-04-26 08:00:00,408.99,271.78,455.95,blend_prophet_physics
PLANT_013,2025-04-26 09:00:00,579.75,422.63,595.49,blend_prophet_physics
PLANT_013,2025-04-26 10:00:00,716.45,548.72,720.5,blend_prophet_physics
PLANT_013,2025-04-26 11:00:00,797.56,614.66,794.57,blend_prophet_physics
PLANT_013,2025-04-26 12:00:00,819.13,634.07,803.41,blend_prophet_physics
PLANT_013,2025-04-26 13:00:00,793.63,608.54,786.46,blend_prophet_physics
PLANT_013,2025-04-26 14:00:00,712.81,539.73,719.73,blend_prophet_physics
PLANT_013,2025-04-26 15:00:00,582.3,430.12,605.16,blend_prophet_physics
PLANT_013,2025-04-26 16:00:00,410.0,275.58,451.77,blend_prophet_physics
PLANT_013,2025-04-26 17:00:00,213.74,101.29,280.56,blend_prophet_physics
PLANT_013,2025-04-26 18:00:00,9.51,0.0,104.78,blend_prophet_physics
PLANT_013,2025-04-26 19:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-26 20:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-26 21:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-26 22:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-26 23:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_013,2025-04-27 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-24 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-24 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-24 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-24 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-24 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-24 06:00:00,8.99,0.0,107.22,blend_prophet_physics
PLANT_014,2025-04-24 07:00:00,210.9,93.08,274.71,blend_prophet_physics
PLANT_014,2025-04-24 08:00:00,406.5,257.79,448.74,blend_prophet_physics
PLANT_014,2025-04-24 09:00:00,577.23,414.23,600.41,blend_prophet_physics
PLANT_014,2025-04-24 10:00:00,711.35,537.25,720.66,blend_prophet_physics
PLANT_014,2025-04-24 11:00:00,796.52,605.78,802.65,blend_prophet_physics
PLANT_014,2025-04-24 12:00:00,819.63,631.48,821.63,blend_prophet_physics
PLANT_014,2025-04-24 13:00:00,793.9,610.13,792.58,blend_prophet_physics
PLANT_014,2025-04-24 14:00:00,715.01,548.42,726.06,blend_prophet_physics
PLANT_014,2025-04-24 15:00:00,580.53,426.25,608.58,blend_prophet_physics
PLANT_014,2025-04-24 16:00:00,411.04,267.53,456.43,blend_prophet_physics
PLANT_014,2025-04-24 17:00:00,212.24,94.9,283.35,blend_prophet_physics
PLANT_014,2025-04-24 18:00:00,10.15,0.0,116.79,blend_prophet_physics
PLANT_014,2025-04-24 19:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-24 20:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-24 21:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-24 22:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-24 23:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-25 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-25 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-25 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-25 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-25 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-25 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-25 06:00:00,9.07,0.0,104.54,blend_prophet_physics
PLANT_014,2025-04-25 07:00:00,210.98,93.32,279.95,blend_prophet_physics
PLANT_014,2025-04-25 08:00:00,406.58,265.05,444.34,blend_prophet_physics
PLANT_014,2025-04-25 09:00:00,577.32,414.05,598.69,blend_prophet_physics
PLANT_014,2025-04-25 10:00:00,711.43,533.43,717.49,blend_prophet_physics
PLANT_014,2025-04-25 11:00:00,796.61,613.64,798.55,blend_prophet_physics
PLANT_014,2025-04-25 12:00:00,819.71,630.26,818.51,blend_prophet_physics
PLANT_014,2025-04-25 13:00:00,793.99,599.25,793.75,blend_prophet_physics
PLANT_014,2025-04-25 14:00:00,715.09,539.93,727.9,blend_prophet_physics
PLANT_014,2025-04-25 15:00:00,580.61,420.81,601.33,blend_prophet_physics
PLANT_014,2025-04-25 16:00:00,411.12,268.44,462.62,blend_prophet_physics
PLANT_014,2025-04-25 17:00:00,212.31,83.65,279.02,blend_prophet_physics
PLANT_014,2025-04-25 18:00:00,10.22,0.0,103.13,blend_prophet_physics
PLANT_014,2025-04-25 19:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-25 20:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-25 21:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-25 22:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-25 23:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-26 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-26 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-26 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-26 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-26 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-26 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-26 06:00:00,9.12,0.0,113.12,blend_prophet_physics
PLANT_014,2025-04-26 07:00:00,211.03,96.02,281.05,blend_prophet_physics
PLANT_014,2025-04-26 08:00:00,406.64,267.13,449.09,blend_prophet_physics
PLANT_014,2025-04-26 09:00:00,577.38,409.28,597.59,blend_prophet_physics
PLANT_014,2025-04-26 10:00:00,711.5,534.9,719.01,blend_prophet_physics
PLANT_014,2025-04-26 11:00:00,796.67,612.2,810.08,blend_prophet_physics
PLANT_014,2025-04-26 12:00:00,819.77,635.51,821.06,blend_prophet_physics
PLANT_014,2025-04-26 13:00:00,794.05,611.43,795.1,blend_prophet_physics
PLANT_014,2025-04-26 14:00:00,715.15,546.7,728.54,blend_prophet_physics
PLANT_014,2025-04-26 15:00:00,580.66,415.83,601.54,blend_prophet_physics
PLANT_014,2025-04-26 16:00:00,411.17,261.32,460.18,blend_prophet_physics
PLANT_014,2025-04-26 17:00:00,212.36,93.84,280.53,blend_prophet_physics
PLANT_014,2025-04-26 18:00:00,10.26,0.0,108.88,blend_prophet_physics
PLANT_014,2025-04-26 19:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-26 20:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-26 21:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-26 22:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-26 23:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_014,2025-04-27 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-24 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-24 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-24 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-24 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-24 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-24 06:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-24 07:00:00,81.14,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-24 08:00:00,156.75,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-24 09:00:00,221.68,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-24 10:00:00,271.5,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-24 11:00:00,302.82,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-24 12:00:00,313.5,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-24 13:00:00,302.82,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-24 14:00:00,271.5,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-24 15:00:00,221.68,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-24 16:00:00,156.75,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-24 17:00:00,81.14,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-24 18:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-24 19:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-24 20:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-24 21:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-24 22:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-24 23:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-25 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-25 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-25 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-25 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-25 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-25 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-25 06:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-25 07:00:00,81.14,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-25 08:00:00,156.75,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-25 09:00:00,221.68,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-25 10:00:00,271.5,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-25 11:00:00,302.82,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-25 12:00:00,313.5,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-25 13:00:00,302.82,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-25 14:00:00,271.5,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-25 15:00:00,221.68,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-25 16:00:00,156.75,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-25 17:00:00,81.14,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-25 18:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-25 19:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-25 20:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-25 21:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-25 22:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-25 23:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-26 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-26 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-26 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-26 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-26 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-26 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-26 06:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-26 07:00:00,81.14,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-26 08:00:00,156.75,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-26 09:00:00,221.68,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-26 10:00:00,271.5,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-26 11:00:00,302.82,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-26 12:00:00,313.5,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-26 13:00:00,302.82,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-26 14:00:00,271.5,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-26 15:00:00,221.68,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-26 16:00:00,156.75,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-26 17:00:00,81.14,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-26 18:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-26 19:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-26 20:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-26 21:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-26 22:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-26 23:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_015,2025-04-27 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-24 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-24 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-24 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-24 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-24 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-24 06:00:00,7.17,0.0,101.13,blend_prophet_physics
PLANT_016,2025-04-24 07:00:00,211.11,93.9,281.1,blend_prophet_physics
PLANT_016,2025-04-24 08:00:00,409.54,270.98,450.05,blend_prophet_physics
PLANT_016,2025-04-24 09:00:00,579.26,416.31,600.11,blend_prophet_physics
PLANT_016,2025-04-24 10:00:00,707.4,533.28,711.04,blend_prophet_physics
PLANT_016,2025-04-24 11:00:00,785.49,595.41,785.36,blend_prophet_physics
PLANT_016,2025-04-24 12:00:00,822.15,636.66,817.8,blend_prophet_physics
PLANT_016,2025-04-24 13:00:00,791.34,604.26,790.52,blend_prophet_physics
PLANT_016,2025-04-24 14:00:00,716.5,542.26,725.59,blend_prophet_physics
PLANT_016,2025-04-24 15:00:00,583.88,423.18,616.24,blend_prophet_physics
PLANT_016,2025-04-24 16:00:00,410.26,268.23,457.98,blend_prophet_physics
PLANT_016,2025-04-24 17:00:00,212.64,100.16,281.75,blend_prophet_physics
PLANT_016,2025-04-24 18:00:00,6.84,0.0,100.52,blend_prophet_physics
PLANT_016,2025-04-24 19:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-24 20:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-24 21:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-24 22:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-24 23:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-25 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-25 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-25 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-25 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-25 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-25 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-25 06:00:00,7.02,0.0,106.13,blend_prophet_physics
PLANT_016,2025-04-25 07:00:00,210.96,91.76,271.53,blend_prophet_physics
PLANT_016,2025-04-25 08:00:00,409.4,268.11,451.67,blend_prophet_physics
PLANT_016,2025-04-25 09:00:00,579.12,420.38,598.85,blend_prophet_physics
PLANT_016,2025-04-25 10:00:00,707.27,527.41,716.79,blend_prophet_physics
PLANT_016,2025-04-25 11:00:00,785.36,592.05,779.13,blend_prophet_physics
PLANT_016,2025-04-25 12:00:00,822.02,629.75,815.92,blend_prophet_physics
PLANT_016,2025-04-25 13:00:00,791.21,615.79,791.68,blend_prophet_physics
PLANT_016,2025-04-25 14:00:00,716.38,541.72,728.54,blend_prophet_physics
PLANT_016,2025-04-25 15:00:00,583.75,424.84,608.9,blend_prophet_physics
PLANT_016,2025-04-25 16:00:00,410.13,268.72,446.05,blend_prophet_physics
PLANT_016,2025-04-25 17:00:00,212.51,97.1,277.89,blend_prophet_physics
PLANT_016,2025-04-25 18:00:00,6.7,0.0,103.21,blend_prophet_physics
PLANT_016,2025-04-25 19:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-25 20:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-25 21:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-25 22:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-25 23:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-26 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-26 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-26 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-26 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-26 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-26 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-26 06:00:00,6.9,0.0,101.62,blend_prophet_physics
PLANT_016,2025-04-26 07:00:00,210.85,89.36,278.27,blend_prophet_physics
PLANT_016,2025-04-26 08:00:00,409.29,266.16,449.7,blend_prophet_physics
PLANT_016,2025-04-26 09:00:00,579.01,414.3,608.32,blend_prophet_physics
PLANT_016,2025-04-26 10:00:00,707.17,526.86,709.35,blend_prophet_physics
PLANT_016,2025-04-26 11:00:00,785.25,598.28,775.49,blend_prophet_physics
PLANT_016,2025-04-26 12:00:00,821.92,633.58,819.89,blend_prophet_physics
PLANT_016,2025-04-26 13:00:00,791.11,607.67,789.37,blend_prophet_physics
PLANT_016,2025-04-26 14:00:00,716.28,546.4,728.32,blend_prophet_physics
PLANT_016,2025-04-26 15:00:00,583.65,429.1,606.59,blend_prophet_physics
PLANT_016,2025-04-26 16:00:00,410.03,267.77,453.55,blend_prophet_physics
PLANT_016,2025-04-26 17:00:00,212.4,95.47,280.5,blend_prophet_physics
PLANT_016,2025-04-26 18:00:00,6.59,0.0,103.94,blend_prophet_physics
PLANT_016,2025-04-26 19:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-26 20:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-26 21:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-26 22:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-26 23:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_016,2025-04-27 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-24 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-24 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-24 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-24 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-24 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-24 06:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-24 07:00:00,81.14,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-24 08:00:00,156.75,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-24 09:00:00,221.68,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-24 10:00:00,271.5,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-24 11:00:00,302.82,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-24 12:00:00,313.5,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-24 13:00:00,302.82,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-24 14:00:00,271.5,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-24 15:00:00,221.68,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-24 16:00:00,156.75,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-24 17:00:00,81.14,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-24 18:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-24 19:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-24 20:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-24 21:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-24 22:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-24 23:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-25 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-25 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-25 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-25 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-25 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-25 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-25 06:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-25 07:00:00,81.14,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-25 08:00:00,156.75,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-25 09:00:00,221.68,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-25 10:00:00,271.5,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-25 11:00:00,302.82,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-25 12:00:00,313.5,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-25 13:00:00,302.82,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-25 14:00:00,271.5,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-25 15:00:00,221.68,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-25 16:00:00,156.75,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-25 17:00:00,81.14,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-25 18:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_017,2025-04-25 19:00:00,0.0,0.0,0.0,blend_prophet_physics
