plant_id,timestamp,gross_forecast_mw,lower_90,upper_90,model,curtailment_mw_forecast,curtail_probability,net_forecast_mw
PLANT_009,2025-04-25 00:00:00,15.347,7.8340000000000005,22.639,sarima,0.111,0.069,15.235999999999999
PLANT_009,2025-04-25 01:00:00,15.234,7.708,22.538,sarima,0.111,0.069,15.123
PLANT_009,2025-04-25 02:00:00,15.489,7.96,22.79,sarima,0.114,0.069,15.375
PLANT_009,2025-04-25 03:00:00,15.124,7.595,22.425,sarima,0.114,0.069,15.01
PLANT_009,2025-04-25 04:00:00,15.256,7.718,22.549,sarima,0.122,0.069,15.134
PLANT_009,2025-04-25 05:00:00,16.442,8.905,23.735,sarima,0.122,0.069,16.32
PLANT_009,2025-04-25 06:00:00,16.389,8.852,23.682,sarima,0.122,0.069,16.267
PLANT_009,2025-04-25 07:00:00,23.344,15.808,30.638,sarima,0.121,0.069,23.223000000000003
PLANT_009,2025-04-25 08:00:00,30.754,23.217,38.047,sarima,0.122,0.069,30.632
PLANT_009,2025-04-25 09:00:00,36.65,29.119,43.949,sarima,0.116,0.069,36.534
PLANT_009,2025-04-25 10:00:00,40.586,33.058,47.888,sarima,0.113,0.069,40.473
PLANT_009,2025-04-25 11:00:00,43.015,35.489000000000004,50.319,sarima,0.111,0.069,42.904
PLANT_009,2025-04-25 12:00:00,45.471,37.945,52.775000000000006,sarima,0.111,0.069,45.36
PLANT_009,2025-04-25 13:00:00,43.486,35.997,50.827000000000005,sarima,0.074,0.046,43.412
PLANT_009,2025-04-25 14:00:00,40.183,32.657000000000004,47.487,sarima,0.111,0.069,40.072
PLANT_009,2025-04-25 15:00:00,36.162,28.674999999999997,43.506,sarima,0.071,0.046,36.091
PLANT_009,2025-04-25 16:00:00,30.863,23.334,38.164,sarima,0.114,0.068,30.749
PLANT_009,2025-04-25 17:00:00,23.29,15.763,30.593,sarima,0.112,0.068,23.178
PLANT_009,2025-04-25 18:00:00,15.428,7.902,22.732,sarima,0.111,0.068,15.317
PLANT_009,2025-04-25 19:00:00,14.767,7.242,22.072,sarima,0.11,0.068,14.657
PLANT_009,2025-04-25 20:00:00,15.29,7.762,22.592,sarima,0.113,0.068,15.177
PLANT_009,2025-04-25 21:00:00,15.892,8.375,23.205,sarima,0.102,0.068,15.79
PLANT_009,2025-04-25 22:00:00,15.442,7.921999999999999,22.752,sarima,0.105,0.069,15.337
PLANT_009,2025-04-25 23:00:00,14.929,7.406,22.237000000000002,sarima,0.107,0.069,14.822000000000001
PLANT_009,2025-04-26 00:00:00,15.348,7.859999999999999,22.69,sarima,0.073,0.046,15.275
PLANT_009,2025-04-26 01:00:00,15.235,7.691999999999999,22.551000000000002,sarima,0.113,0.069,15.122
PLANT_009,2025-04-26 02:00:00,15.489,7.945999999999999,22.805,sarima,0.113,0.069,15.376000000000001
PLANT_009,2025-04-26 03:00:00,15.124,7.582,22.442,sarima,0.112,0.069,15.012
PLANT_009,2025-04-26 04:00:00,15.256,7.705,22.564,sarima,0.121,0.069,15.135
PLANT_009,2025-04-26 05:00:00,16.442,8.891,23.751,sarima,0.121,0.069,16.321
PLANT_009,2025-04-26 06:00:00,16.389,8.838,23.698,sarima,0.121,0.069,16.268
PLANT_009,2025-04-26 07:00:00,23.344,15.795,30.654,sarima,0.119,0.069,23.225
PLANT_009,2025-04-26 08:00:00,30.754,23.204,38.064,sarima,0.12,0.069,30.634
PLANT_009,2025-04-26 09:00:00,36.65,29.107,43.966,sarima,0.114,0.069,36.536
PLANT_009,2025-04-26 10:00:00,40.586,33.045,47.905,sarima,0.111,0.069,40.475
PLANT_009,2025-04-26 11:00:00,43.015,35.473,50.333,sarima,0.112,0.069,42.903
PLANT_009,2025-04-26 12:00:00,45.471,37.93,52.789,sarima,0.112,0.069,45.358999999999995
PLANT_009,2025-04-26 13:00:00,43.486,35.943999999999996,50.803999999999995,sarima,0.112,0.069,43.373999999999995
PLANT_009,2025-04-26 14:00:00,40.183,32.641,47.501,sarima,0.112,0.069,40.071
PLANT_009,2025-04-26 15:00:00,36.162,28.619,43.478,sarima,0.113,0.069,36.049
PLANT_009,2025-04-26 16:00:00,30.863,23.319,38.179,sarima,0.114,0.068,30.749
PLANT_009,2025-04-26 17:00:00,23.29,15.745999999999999,30.605999999999998,sarima,0.114,0.068,23.176
PLANT_009,2025-04-26 18:00:00,15.428,7.885,22.745,sarima,0.113,0.068,15.315000000000001
PLANT_009,2025-04-26 19:00:00,14.767,7.226,22.086,sarima,0.111,0.068,14.655999999999999
PLANT_009,2025-04-26 20:00:00,15.29,7.747,22.607,sarima,0.113,0.068,15.177
PLANT_009,2025-04-26 21:00:00,15.892,8.358,23.218,sarima,0.104,0.068,15.788
PLANT_009,2025-04-26 22:00:00,15.442,7.905,22.765,sarima,0.107,0.069,15.335
PLANT_009,2025-04-26 23:00:00,14.929,7.391,22.25,sarima,0.108,0.069,14.821
PLANT_009,2025-04-27 00:00:00,15.348,7.805,22.665,sarima,0.113,0.069,15.235000000000001
PLANT_010,2025-04-24 01:00:00,0.01,0.0,0.0,theta,0.116,0.079,0.0
PLANT_010,2025-04-24 02:00:00,0.01,0.0,0.0,theta,0.116,0.079,0.0
PLANT_010,2025-04-24 03:00:00,0.01,0.0,0.0,theta,0.123,0.079,0.0
PLANT_010,2025-04-24 04:00:00,0.01,0.0,0.0,theta,0.124,0.079,0.0
PLANT_010,2025-04-24 05:00:00,0.01,0.0,0.0,theta,0.124,0.079,0.0
PLANT_010,2025-04-24 06:00:00,0.935,0.671,0.951,theta,0.124,0.079,0.811
PLANT_010,2025-04-24 07:00:00,16.366,13.786999999999999,18.697000000000003,theta,0.124,0.079,16.242
PLANT_010,2025-04-24 08:00:00,32.11,27.174,36.807,theta,0.12,0.079,31.99
PLANT_010,2025-04-24 09:00:00,44.886,38.033,51.499,theta,0.12,0.079,44.766000000000005
PLANT_010,2025-04-24 10:00:00,54.73,46.399,62.818,theta,0.122,0.079,54.608
PLANT_010,2025-04-24 11:00:00,60.982,51.713,70.008,theta,0.122,0.079,60.86
PLANT_010,2025-04-24 12:00:00,64.063,54.38,73.599,theta,0.073,0.047,63.99
PLANT_010,2025-04-24 13:00:00,61.497,52.198,70.647,theta,0.074,0.047,61.423
PLANT_010,2025-04-24 14:00:00,55.426,47.036,63.664,theta,0.076,0.047,55.35
PLANT_010,2025-04-24 15:00:00,45.154,38.311,51.857,theta,0.07,0.047,45.084
PLANT_010,2025-04-24 16:00:00,31.994,27.123,36.721,theta,0.072,0.047,31.922
PLANT_010,2025-04-24 17:00:00,16.512,13.885,18.839000000000002,theta,0.15,0.093,16.362000000000002
PLANT_010,2025-04-24 18:00:00,0.933,0.643,0.922,theta,0.15,0.093,0.783
PLANT_010,2025-04-24 19:00:00,0.01,0.0,0.0,theta,0.076,0.047,0.0
PLANT_010,2025-04-24 20:00:00,0.01,0.0,0.0,theta,0.076,0.047,0.0
PLANT_010,2025-04-24 21:00:00,0.01,0.0,0.0,theta,0.073,0.047,0.0
PLANT_010,2025-04-24 22:00:00,0.01,0.0,0.0,theta,0.073,0.047,0.0
PLANT_010,2025-04-24 23:00:00,0.01,0.0,0.0,theta,0.138,0.091,0.0
PLANT_010,2025-04-25 00:00:00,0.01,0.0,0.0,theta,0.122,0.081,0.0
PLANT_010,2025-04-25 01:00:00,0.01,0.0,0.0,theta,0.116,0.079,0.0
PLANT_010,2025-04-25 02:00:00,0.01,0.0,0.0,theta,0.116,0.079,0.0
PLANT_010,2025-04-25 03:00:00,0.01,0.0,0.0,theta,0.123,0.079,0.0
PLANT_010,2025-04-25 04:00:00,0.01,0.0,0.0,theta,0.124,0.079,0.0
PLANT_010,2025-04-25 05:00:00,0.01,0.0,0.0,theta,0.124,0.079,0.0
PLANT_010,2025-04-25 06:00:00,0.935,0.671,0.951,theta,0.124,0.079,0.811
PLANT_010,2025-04-25 07:00:00,16.365,13.786,18.696,theta,0.124,0.079,16.241
PLANT_010,2025-04-25 08:00:00,32.108,27.172,36.805,theta,0.12,0.079,31.987999999999996
PLANT_010,2025-04-25 09:00:00,44.884,38.031000000000006,51.496,theta,0.12,0.079,44.764
PLANT_010,2025-04-25 10:00:00,54.727,46.396,62.814,theta,0.122,0.079,54.605
PLANT_010,2025-04-25 11:00:00,60.979,51.71,70.003,theta,0.122,0.079,60.857
PLANT_010,2025-04-25 12:00:00,64.059,54.325,73.542,theta,0.125,0.081,63.934
PLANT_010,2025-04-25 13:00:00,61.493,52.143,70.591,theta,0.126,0.081,61.367000000000004
PLANT_010,2025-04-25 14:00:00,55.423,46.979,63.605999999999995,theta,0.13,0.081,55.293
PLANT_010,2025-04-25 15:00:00,45.151,38.259,51.804,theta,0.12,0.081,45.031000000000006
PLANT_010,2025-04-25 16:00:00,31.992,27.069000000000003,36.666999999999994,theta,0.124,0.081,31.868000000000002
PLANT_010,2025-04-25 17:00:00,16.511,13.904,18.858,theta,0.13,0.081,16.381
PLANT_010,2025-04-25 18:00:00,0.933,0.663,0.9420000000000001,theta,0.13,0.081,0.803
PLANT_010,2025-04-25 19:00:00,0.01,0.0,0.0,theta,0.13,0.081,0.0
PLANT_010,2025-04-25 20:00:00,0.01,0.0,0.0,theta,0.13,0.081,0.0
PLANT_010,2025-04-25 21:00:00,0.01,0.0,0.0,theta,0.125,0.081,0.0
PLANT_010,2025-04-25 22:00:00,0.01,0.0,0.0,theta,0.125,0.081,0.0
PLANT_010,2025-04-25 23:00:00,0.01,0.0,0.0,theta,0.122,0.081,0.0
PLANT_010,2025-04-26 00:00:00,0.01,0.0,0.0,theta,0.122,0.081,0.0
PLANT_010,2025-04-26 01:00:00,0.01,0.0,0.0,theta,0.116,0.079,0.0
PLANT_010,2025-04-26 02:00:00,0.01,0.0,0.0,theta,0.116,0.079,0.0
PLANT_010,2025-04-26 03:00:00,0.01,0.0,0.0,theta,0.123,0.079,0.0
PLANT_010,2025-04-26 04:00:00,0.01,0.0,0.0,theta,0.124,0.079,0.0
PLANT_010,2025-04-26 05:00:00,0.01,0.0,0.0,theta,0.124,0.079,0.0
PLANT_010,2025-04-26 06:00:00,0.935,0.671,0.951,theta,0.124,0.079,0.811
PLANT_010,2025-04-26 07:00:00,16.364,13.786,18.695,theta,0.124,0.079,16.240000000000002
PLANT_010,2025-04-26 08:00:00,32.106,27.169999999999998,36.802,theta,0.12,0.079,31.986
PLANT_010,2025-04-26 09:00:00,44.881,38.029,51.493,theta,0.12,0.079,44.761
PLANT_010,2025-04-26 10:00:00,54.723,46.393,62.81,theta,0.122,0.079,54.601
PLANT_010,2025-04-26 11:00:00,60.975,51.707,69.999,theta,0.122,0.079,60.853
PLANT_010,2025-04-26 12:00:00,64.055,54.321,73.538,theta,0.125,0.081,63.93000000000001
PLANT_010,2025-04-26 13:00:00,61.489,52.14,70.586,theta,0.126,0.081,61.363
PLANT_010,2025-04-26 14:00:00,55.419,46.976,63.602,theta,0.13,0.081,55.288999999999994
PLANT_010,2025-04-26 15:00:00,45.149,38.256,51.801,theta,0.12,0.081,45.029
PLANT_010,2025-04-26 16:00:00,31.99,27.068,36.665,theta,0.124,0.081,31.866
PLANT_010,2025-04-26 17:00:00,16.51,13.902999999999999,18.856,theta,0.13,0.081,16.380000000000003
PLANT_010,2025-04-26 18:00:00,0.932,0.663,0.9420000000000001,theta,0.13,0.081,0.802
PLANT_010,2025-04-26 19:00:00,0.01,0.0,0.0,theta,0.13,0.081,0.0
PLANT_010,2025-04-26 20:00:00,0.01,0.0,0.0,theta,0.13,0.081,0.0
PLANT_010,2025-04-26 21:00:00,0.01,0.0,0.0,theta,0.125,0.081,0.0
PLANT_010,2025-04-26 22:00:00,0.01,0.0,0.0,theta,0.125,0.081,0.0
PLANT_010,2025-04-26 23:00:00,0.01,0.0,0.0,theta,0.122,0.081,0.0
PLANT_010,2025-04-27 00:00:00,0.01,0.0,0.0,theta,0.122,0.081,0.0
PLANT_011,2025-04-24 01:00:00,40.123,24.483,57.321,prophet,0.124,0.079,39.998999999999995
PLANT_011,2025-04-24 02:00:00,40.023,25.479000000000003,55.602999999999994,prophet,0.124,0.079,39.899
PLANT_011,2025-04-24 03:00:00,39.906,24.256,56.538999999999994,prophet,0.124,0.079,39.782
PLANT_011,2025-04-24 04:00:00,39.88,24.556,56.245,prophet,0.124,0.079,39.756
PLANT_011,2025-04-24 05:00:00,39.997,23.187,56.107,prophet,0.124,0.079,39.873
PLANT_011,2025-04-24 06:00:00,40.191,25.211000000000002,56.513,prophet,0.124,0.079,40.067
PLANT_011,2025-04-24 07:00:00,40.323,23.514000000000003,56.857,prophet,0.124,0.079,40.199
PLANT_011,2025-04-24 08:00:00,40.302,24.549,55.284,prophet,0.124,0.079,40.178
PLANT_011,2025-04-24 09:00:00,40.159,23.942,55.229,prophet,0.124,0.079,40.035
PLANT_011,2025-04-24 10:00:00,40.004,23.785,55.089,prophet,0.124,0.079,39.879999999999995
PLANT_011,2025-04-24 11:00:00,39.917,23.580000000000002,54.900999999999996,prophet,0.124,0.079,39.793
PLANT_011,2025-04-24 12:00:00,39.88,24.380000000000003,55.763999999999996,prophet,0.124,0.079,39.756
PLANT_011,2025-04-24 13:00:00,39.822,24.276,55.602,prophet,0.124,0.079,39.698
PLANT_011,2025-04-24 14:00:00,39.718,23.351000000000003,55.753,prophet,0.124,0.079,39.594
PLANT_011,2025-04-24 15:00:00,39.638,24.568,54.427,prophet,0.124,0.079,39.513999999999996
PLANT_011,2025-04-24 16:00:00,39.684,23.894000000000002,55.736999999999995,prophet,0.124,0.079,39.559999999999995
PLANT_011,2025-04-24 17:00:00,39.884,24.147000000000002,55.425,prophet,0.124,0.079,39.76
PLANT_011,2025-04-24 18:00:00,40.131,24.851000000000003,56.198,prophet,0.124,0.079,40.007
PLANT_011,2025-04-24 19:00:00,40.262,23.784000000000002,55.399,prophet,0.124,0.079,40.138
PLANT_011,2025-04-24 20:00:00,40.186,24.608,55.992999999999995,prophet,0.124,0.079,40.062
PLANT_011,2025-04-24 21:00:00,39.96,24.992,55.330999999999996,prophet,0.124,0.079,39.836
PLANT_011,2025-04-24 22:00:00,39.731,23.095,54.349,prophet,0.161,0.103,39.57
PLANT_011,2025-04-24 23:00:00,39.605,23.947000000000003,54.894999999999996,prophet,0.124,0.079,39.480999999999995
PLANT_011,2025-04-25 00:00:00,39.569,24.402,56.406,prophet,0.124,0.079,39.445
PLANT_011,2025-04-25 01:00:00,39.53,23.535,54.958,prophet,0.124,0.079,39.406
PLANT_011,2025-04-25 02:00:00,39.431,22.764000000000003,55.583999999999996,prophet,0.124,0.079,39.306999999999995
PLANT_011,2025-04-25 03:00:00,39.321,23.643,53.852999999999994,prophet,0.124,0.079,39.196999999999996
PLANT_011,2025-04-25 04:00:00,39.305,22.692,55.120999999999995,prophet,0.124,0.079,39.181
PLANT_011,2025-04-25 05:00:00,39.438,22.556,54.080999999999996,prophet,0.124,0.079,39.314
PLANT_011,2025-04-25 06:00:00,39.652,23.631,54.699,prophet,0.124,0.079,39.528
PLANT_011,2025-04-25 07:00:00,39.808,23.783,55.391999999999996,prophet,0.124,0.079,39.684
PLANT_011,2025-04-25 08:00:00,39.816,24.432000000000002,54.564,prophet,0.124,0.079,39.692
PLANT_011,2025-04-25 09:00:00,39.706,23.839000000000002,54.963,prophet,0.124,0.079,39.582
PLANT_011,2025-04-25 10:00:00,39.588,23.633000000000003,55.528,prophet,0.124,0.079,39.464
PLANT_011,2025-04-25 11:00:00,39.54,24.456,55.805,prophet,0.124,0.079,39.416
PLANT_011,2025-04-25 12:00:00,39.546,24.048000000000002,55.052,prophet,0.124,0.079,39.422
PLANT_011,2025-04-25 13:00:00,39.534,22.814,55.346,prophet,0.124,0.079,39.41
PLANT_011,2025-04-25 14:00:00,39.478,23.242,55.239,prophet,0.124,0.079,39.354
PLANT_011,2025-04-25 15:00:00,39.447,23.789,54.54,prophet,0.124,0.079,39.323
PLANT_011,2025-04-25 16:00:00,39.544,23.857000000000003,54.224999999999994,prophet,0.124,0.079,39.419999999999995
PLANT_011,2025-04-25 17:00:00,39.794,24.44,55.448,prophet,0.124,0.079,39.669999999999995
PLANT_011,2025-04-25 18:00:00,40.093,24.35,55.227,prophet,0.124,0.079,39.969
PLANT_011,2025-04-25 19:00:00,40.274,24.828000000000003,55.925999999999995,prophet,0.124,0.079,40.15
PLANT_011,2025-04-25 20:00:00,40.249,25.611,55.997,prophet,0.124,0.079,40.125
PLANT_011,2025-04-25 21:00:00,40.071,24.682000000000002,56.577,prophet,0.124,0.079,39.946999999999996
PLANT_011,2025-04-25 22:00:00,39.888,24.335,55.025999999999996,prophet,0.124,0.079,39.763999999999996
PLANT_011,2025-04-25 23:00:00,39.806,24.922,54.964,prophet,0.124,0.079,39.681999999999995
PLANT_011,2025-04-26 00:00:00,39.811,24.752000000000002,55.336,prophet,0.124,0.079,39.687
PLANT_011,2025-04-26 01:00:00,39.811,23.819,55.724000000000004,prophet,0.16,0.103,39.651
PLANT_011,2025-04-26 02:00:00,39.746,23.387,54.208999999999996,prophet,0.124,0.079,39.622
PLANT_011,2025-04-26 03:00:00,39.666,22.798000000000002,54.817,prophet,0.124,0.079,39.541999999999994
PLANT_011,2025-04-26 04:00:00,39.677,24.398,54.311,prophet,0.124,0.079,39.553
PLANT_011,2025-04-26 05:00:00,39.831,24.594,55.608,prophet,0.124,0.079,39.707
PLANT_011,2025-04-26 06:00:00,40.062,24.003,56.707,prophet,0.124,0.079,39.937999999999995
PLANT_011,2025-04-26 07:00:00,40.23,24.77,55.683,prophet,0.124,0.079,40.105999999999995
PLANT_011,2025-04-26 08:00:00,40.246,23.393,55.607,prophet,0.124,0.079,40.122
PLANT_011,2025-04-26 09:00:00,40.138,24.397000000000002,55.221999999999994,prophet,0.124,0.079,40.013999999999996
PLANT_011,2025-04-26 10:00:00,40.017,23.648,54.919,prophet,0.124,0.079,39.893
PLANT_011,2025-04-26 11:00:00,39.961,25.247,55.985,prophet,0.124,0.079,39.836999999999996
PLANT_011,2025-04-26 12:00:00,39.955,23.934,55.302,prophet,0.124,0.079,39.830999999999996
PLANT_011,2025-04-26 13:00:00,39.925,24.489,54.571999999999996,prophet,0.124,0.079,39.800999999999995
PLANT_011,2025-04-26 14:00:00,39.848,24.678,55.385,prophet,0.124,0.079,39.724
PLANT_011,2025-04-26 15:00:00,39.791,22.468,53.823,prophet,0.124,0.079,39.666999999999994
PLANT_011,2025-04-26 16:00:00,39.858,24.712,54.631,prophet,0.124,0.079,39.733999999999995
PLANT_011,2025-04-26 17:00:00,40.076,23.953000000000003,55.964999999999996,prophet,0.124,0.079,39.952
PLANT_011,2025-04-26 18:00:00,40.338,24.484,55.916,prophet,0.124,0.079,40.214
PLANT_011,2025-04-26 19:00:00,40.481,24.695,56.811,prophet,0.124,0.079,40.357
PLANT_011,2025-04-26 20:00:00,40.415,25.12,54.906,prophet,0.124,0.079,40.291
PLANT_011,2025-04-26 21:00:00,40.195,25.461000000000002,55.28,prophet,0.124,0.079,40.071
PLANT_011,2025-04-26 22:00:00,39.968,24.244,54.823,prophet,0.124,0.079,39.844
PLANT_011,2025-04-26 23:00:00,39.842,24.458000000000002,55.357,prophet,0.124,0.079,39.717999999999996
PLANT_011,2025-04-27 00:00:00,39.802,23.625,55.038,prophet,0.124,0.079,39.678
PLANT_012,2025-04-24 01:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-24 02:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-24 03:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-24 04:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-24 05:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-24 06:00:00,0.935,0.6960000000000001,0.976,theta,0.099,0.067,0.8360000000000001
PLANT_012,2025-04-24 07:00:00,13.625,11.463000000000001,15.55,theta,0.119,0.08,13.506
PLANT_012,2025-04-24 08:00:00,26.223,22.22,30.087,theta,0.07,0.047,26.153
PLANT_012,2025-04-24 09:00:00,37.654,31.934,43.23,theta,0.072,0.047,37.582
PLANT_012,2025-04-24 10:00:00,46.095,39.061,52.889,theta,0.12,0.078,45.975
PLANT_012,2025-04-24 11:00:00,51.62,43.752,59.238,theta,0.125,0.078,51.495
PLANT_012,2025-04-24 12:00:00,53.849,45.647,61.802,theta,0.125,0.078,53.724
PLANT_012,2025-04-24 13:00:00,51.842,43.941,59.494,theta,0.125,0.078,51.717
PLANT_012,2025-04-24 14:00:00,46.062,39.027,52.846,theta,0.125,0.078,45.937
PLANT_012,2025-04-24 15:00:00,37.136,31.491,42.632,theta,0.075,0.047,37.061
PLANT_012,2025-04-24 16:00:00,26.668,22.593,30.593,theta,0.075,0.047,26.593
PLANT_012,2025-04-24 17:00:00,13.688,11.517,15.623,theta,0.118,0.08,13.57
PLANT_012,2025-04-24 18:00:00,0.776,0.561,0.794,theta,0.098,0.067,0.678
PLANT_012,2025-04-24 19:00:00,0.011,0.0,0.0,theta,0.072,0.047,0.0
PLANT_012,2025-04-24 20:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-24 21:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-24 22:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-24 23:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-25 00:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-25 01:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-25 02:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-25 03:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-25 04:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-25 05:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-25 06:00:00,0.935,0.6960000000000001,0.9770000000000001,theta,0.099,0.067,0.8360000000000001
PLANT_012,2025-04-25 07:00:00,13.629,11.465,15.554,theta,0.119,0.08,13.51
PLANT_012,2025-04-25 08:00:00,26.229,22.225,30.093,theta,0.07,0.047,26.159
PLANT_012,2025-04-25 09:00:00,37.662,31.941,43.239999999999995,theta,0.072,0.047,37.589999999999996
PLANT_012,2025-04-25 10:00:00,46.106,39.07,52.902,theta,0.12,0.078,45.986000000000004
PLANT_012,2025-04-25 11:00:00,51.632,43.762,59.251,theta,0.125,0.078,51.507
PLANT_012,2025-04-25 12:00:00,53.862,45.658,61.816,theta,0.125,0.078,53.737
PLANT_012,2025-04-25 13:00:00,51.854,43.951,59.508,theta,0.125,0.078,51.729
PLANT_012,2025-04-25 14:00:00,46.072,39.036,52.858,theta,0.125,0.078,45.947
PLANT_012,2025-04-25 15:00:00,37.145,31.498,42.641999999999996,theta,0.075,0.047,37.07
PLANT_012,2025-04-25 16:00:00,26.674,22.598,30.6,theta,0.075,0.047,26.599
PLANT_012,2025-04-25 17:00:00,13.691,11.52,15.626999999999999,theta,0.118,0.08,13.573
PLANT_012,2025-04-25 18:00:00,0.776,0.561,0.794,theta,0.098,0.067,0.678
PLANT_012,2025-04-25 19:00:00,0.011,0.0,0.0,theta,0.072,0.047,0.0
PLANT_012,2025-04-25 20:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-25 21:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-25 22:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-25 23:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-26 00:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-26 01:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-26 02:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-26 03:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-26 04:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-26 05:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-26 06:00:00,0.935,0.6960000000000001,0.9770000000000001,theta,0.099,0.067,0.8360000000000001
PLANT_012,2025-04-26 07:00:00,13.632,11.468,15.557,theta,0.119,0.08,13.513
PLANT_012,2025-04-26 08:00:00,26.235,22.23,30.1,theta,0.07,0.047,26.165
PLANT_012,2025-04-26 09:00:00,37.671,31.948000000000004,43.25,theta,0.072,0.047,37.599
PLANT_012,2025-04-26 10:00:00,46.117,39.079,52.914,theta,0.12,0.078,45.997
PLANT_012,2025-04-26 11:00:00,51.644,43.772,59.265,theta,0.125,0.078,51.519
PLANT_012,2025-04-26 12:00:00,53.874,45.668,61.831,theta,0.125,0.078,53.749
PLANT_012,2025-04-26 13:00:00,51.866,43.961,59.521,theta,0.125,0.078,51.741
PLANT_012,2025-04-26 14:00:00,46.083,39.045,52.87,theta,0.125,0.078,45.958
PLANT_012,2025-04-26 15:00:00,37.153,31.505,42.650999999999996,theta,0.075,0.047,37.077999999999996
PLANT_012,2025-04-26 16:00:00,26.68,22.603,30.607,theta,0.075,0.047,26.605
PLANT_012,2025-04-26 17:00:00,13.694,11.522,15.631,theta,0.118,0.08,13.576
PLANT_012,2025-04-26 18:00:00,0.776,0.562,0.794,theta,0.098,0.067,0.678
PLANT_012,2025-04-26 19:00:00,0.011,0.0,0.0,theta,0.072,0.047,0.0
PLANT_012,2025-04-26 20:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-26 21:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-26 22:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-26 23:00:00,0.011,0.0,0.0,theta,0.074,0.047,0.0
PLANT_012,2025-04-27 00:00:00,0.011,0.0,0.0,theta,0.079,0.047,0.0
PLANT_014,2025-04-24 01:00:00,0.0,0.0,0.0,ets,0.161,0.081,0.0
PLANT_014,2025-04-24 02:00:00,0.0,0.0,0.0,ets,0.153,0.081,0.0
PLANT_014,2025-04-24 03:00:00,0.0,0.0,0.0,ets,0.157,0.081,0.0
PLANT_014,2025-04-24 04:00:00,0.0,0.0,0.0,ets,0.142,0.081,0.0
PLANT_014,2025-04-24 05:00:00,0.0,0.0,0.0,ets,0.091,0.081,0.0
PLANT_014,2025-04-24 06:00:00,0.249,0.154,0.22899999999999998,ets,0.057,0.081,0.192
PLANT_014,2025-04-24 07:00:00,7.382,6.1850000000000005,8.4,ets,0.09,0.081,7.292
PLANT_014,2025-04-24 08:00:00,14.203,12.013,16.273999999999997,ets,0.059,0.057,14.144
PLANT_014,2025-04-24 09:00:00,20.301,17.213,23.303,ets,0.043,0.044,20.258
PLANT_014,2025-04-24 10:00:00,25.715,21.81,29.525,ets,0.047,0.044,25.668
PLANT_014,2025-04-24 11:00:00,28.464,24.128999999999998,32.669000000000004,ets,0.065,0.06,28.398999999999997
PLANT_014,2025-04-24 12:00:00,29.604,25.082,33.962999999999994,ets,0.081,0.062,29.523
PLANT_014,2025-04-24 13:00:00,28.92,24.513,33.189,ets,0.069,0.06,28.851000000000003
PLANT_014,2025-04-24 14:00:00,24.961,21.186,28.674,ets,0.031,0.044,24.93
PLANT_014,2025-04-24 15:00:00,20.991,17.816,24.113,ets,0.026,0.044,20.965
PLANT_014,2025-04-24 16:00:00,14.516,12.303999999999998,16.659000000000002,ets,0.034,0.057,14.482
