plant_id,timestamp,forecast_mw,lower_90,upper_90,model
PLANT_029,2025-04-25 09:00:00,37.977,37.969,37.985,ridge
PLANT_029,2025-04-25 10:00:00,37.977,37.969,37.985,ridge
PLANT_029,2025-04-25 11:00:00,37.977,37.969,37.985,ridge
PLANT_029,2025-04-25 12:00:00,37.977,37.968,37.985,ridge
PLANT_029,2025-04-25 13:00:00,37.976,37.968,37.985,ridge
PLANT_029,2025-04-25 14:00:00,37.976,37.968,37.984,ridge
PLANT_029,2025-04-25 15:00:00,37.976,37.968,37.984,ridge
PLANT_029,2025-04-25 16:00:00,37.976,37.968,37.984,ridge
PLANT_029,2025-04-25 17:00:00,37.976,37.968,37.984,ridge
PLANT_029,2025-04-25 18:00:00,37.976,37.967,37.984,ridge
PLANT_029,2025-04-25 19:00:00,37.976,37.968,37.984,ridge
PLANT_029,2025-04-25 20:00:00,37.976,37.968,37.984,ridge
PLANT_029,2025-04-25 21:00:00,37.976,37.968,37.984,ridge
PLANT_029,2025-04-25 22:00:00,37.975,37.967,37.984,ridge
PLANT_029,2025-04-25 23:00:00,37.976,37.967,37.984,ridge
PLANT_029,2025-04-26 00:00:00,37.976,37.968,37.984,ridge
PLANT_029,2025-04-26 01:00:00,37.976,37.967,37.984,ridge
PLANT_029,2025-04-26 02:00:00,37.976,37.968,37.984,ridge
PLANT_029,2025-04-26 03:00:00,37.976,37.968,37.984,ridge
PLANT_029,2025-04-26 04:00:00,37.976,37.967,37.984,ridge
PLANT_029,2025-04-26 05:00:00,37.975,37.967,37.984,ridge
PLANT_029,2025-04-26 06:00:00,37.975,37.967,37.983,ridge
PLANT_029,2025-04-26 07:00:00,37.975,37.967,37.983,ridge
PLANT_029,2025-04-26 08:00:00,37.975,37.967,37.984,ridge
PLANT_029,2025-04-26 09:00:00,37.976,37.968,37.984,ridge
PLANT_029,2025-04-26 10:00:00,37.975,37.967,37.984,ridge
PLANT_029,2025-04-26 11:00:00,37.975,37.967,37.984,ridge
PLANT_029,2025-04-26 12:00:00,37.975,37.967,37.984,ridge
PLANT_029,2025-04-26 13:00:00,37.975,37.967,37.983,ridge
PLANT_029,2025-04-26 14:00:00,37.975,37.967,37.983,ridge
PLANT_029,2025-04-26 15:00:00,37.975,37.966,37.983,ridge
PLANT_029,2025-04-26 16:00:00,37.975,37.967,37.983,ridge
PLANT_029,2025-04-26 17:00:00,37.974,37.966,37.983,ridge
PLANT_029,2025-04-26 18:00:00,37.975,37.966,37.983,ridge
PLANT_029,2025-04-26 19:00:00,37.974,37.966,37.982,ridge
PLANT_029,2025-04-26 20:00:00,37.974,37.966,37.983,ridge
PLANT_029,2025-04-26 21:00:00,37.974,37.966,37.982,ridge
PLANT_029,2025-04-26 22:00:00,37.974,37.966,37.982,ridge
PLANT_029,2025-04-26 23:00:00,37.974,37.966,37.982,ridge
PLANT_029,2025-04-27 00:00:00,37.974,37.966,37.982,ridge
PLANT_031,2025-04-24 01:00:00,46.193,46.179,46.208,ridge
PLANT_031,2025-04-24 02:00:00,45.93,45.916,45.945,ridge
PLANT_031,2025-04-24 03:00:00,45.856,45.841,45.871,ridge
PLANT_031,2025-04-24 04:00:00,45.421,45.407,45.436,ridge
PLANT_031,2025-04-24 05:00:00,45.412,45.398,45.427,ridge
PLANT_031,2025-04-24 06:00:00,45.693,45.678,45.708,ridge
PLANT_031,2025-04-24 07:00:00,45.517,45.502,45.532,ridge
PLANT_031,2025-04-24 08:00:00,45.662,45.647,45.676,ridge
PLANT_031,2025-04-24 09:00:00,45.467,45.453,45.482,ridge
PLANT_031,2025-04-24 10:00:00,45.114,45.1,45.129,ridge
PLANT_031,2025-04-24 11:00:00,45.395,45.38,45.41,ridge
PLANT_031,2025-04-24 12:00:00,45.867,45.852,45.882,ridge
PLANT_031,2025-04-24 13:00:00,46.404,46.389,46.419,ridge
PLANT_031,2025-04-24 14:00:00,46.121,46.106,46.136,ridge
PLANT_031,2025-04-24 15:00:00,45.17,45.155,45.185,ridge
PLANT_031,2025-04-24 16:00:00,44.281,44.266,44.296,ridge
PLANT_031,2025-04-24 17:00:00,44.195,44.181,44.21,ridge
PLANT_031,2025-04-24 18:00:00,44.804,44.789,44.818,ridge
PLANT_031,2025-04-24 19:00:00,46.361,46.347,46.376,ridge
PLANT_031,2025-04-24 20:00:00,47.055,47.04,47.07,ridge
PLANT_031,2025-04-24 21:00:00,48.547,48.532,48.561,ridge
PLANT_031,2025-04-24 22:00:00,49.248,49.233,49.263,ridge
PLANT_031,2025-04-24 23:00:00,46.264,46.249,46.278,ridge
PLANT_031,2025-04-25 00:00:00,53.098,53.083,53.113,ridge
PLANT_031,2025-04-25 01:00:00,53.098,53.083,53.113,ridge
PLANT_031,2025-04-25 02:00:00,53.098,53.083,53.113,ridge
PLANT_031,2025-04-25 03:00:00,53.098,53.083,53.113,ridge
PLANT_031,2025-04-25 04:00:00,53.098,53.083,53.113,ridge
PLANT_031,2025-04-25 05:00:00,53.098,53.083,53.112,ridge
PLANT_031,2025-04-25 06:00:00,53.097,53.083,53.112,ridge
PLANT_031,2025-04-25 07:00:00,53.097,53.083,53.112,ridge
PLANT_031,2025-04-25 08:00:00,53.097,53.082,53.112,ridge
PLANT_031,2025-04-25 09:00:00,53.097,53.082,53.112,ridge
PLANT_031,2025-04-25 10:00:00,53.097,53.083,53.112,ridge
PLANT_031,2025-04-25 11:00:00,53.098,53.083,53.112,ridge
PLANT_031,2025-04-25 12:00:00,53.098,53.083,53.112,ridge
PLANT_031,2025-04-25 13:00:00,53.098,53.083,53.113,ridge
PLANT_031,2025-04-25 14:00:00,53.098,53.083,53.113,ridge
PLANT_031,2025-04-25 15:00:00,53.098,53.083,53.113,ridge
PLANT_031,2025-04-25 16:00:00,53.098,53.083,53.112,ridge
PLANT_031,2025-04-25 17:00:00,53.098,53.083,53.113,ridge
PLANT_031,2025-04-25 18:00:00,53.098,53.083,53.112,ridge
PLANT_031,2025-04-25 19:00:00,53.097,53.082,53.112,ridge
PLANT_031,2025-04-25 20:00:00,53.097,53.082,53.112,ridge
PLANT_031,2025-04-25 21:00:00,53.097,53.082,53.112,ridge
PLANT_031,2025-04-25 22:00:00,53.097,53.082,53.112,ridge
PLANT_031,2025-04-25 23:00:00,53.097,53.082,53.112,ridge
PLANT_031,2025-04-26 00:00:00,53.097,53.082,53.111,ridge
PLANT_031,2025-04-26 01:00:00,53.097,53.082,53.111,ridge
PLANT_031,2025-04-26 02:00:00,53.097,53.082,53.112,ridge
PLANT_031,2025-04-26 03:00:00,53.097,53.082,53.112,ridge
PLANT_031,2025-04-26 04:00:00,53.097,53.082,53.112,ridge
PLANT_031,2025-04-26 05:00:00,53.097,53.082,53.112,ridge
PLANT_031,2025-04-26 06:00:00,53.097,53.082,53.112,ridge
PLANT_031,2025-04-26 07:00:00,53.098,53.083,53.112,ridge
PLANT_031,2025-04-26 08:00:00,53.098,53.083,53.113,ridge
PLANT_031,2025-04-26 09:00:00,53.098,53.083,53.113,ridge
PLANT_031,2025-04-26 10:00:00,53.098,53.083,53.113,ridge
PLANT_031,2025-04-26 11:00:00,53.098,53.083,53.113,ridge
PLANT_031,2025-04-26 12:00:00,53.098,53.083,53.112,ridge
PLANT_031,2025-04-26 13:00:00,53.097,53.082,53.112,ridge
PLANT_031,2025-04-26 14:00:00,53.097,53.082,53.112,ridge
PLANT_031,2025-04-26 15:00:00,53.098,53.083,53.112,ridge
PLANT_031,2025-04-26 16:00:00,53.098,53.083,53.113,ridge
PLANT_031,2025-04-26 17:00:00,53.098,53.083,53.113,ridge
PLANT_031,2025-04-26 18:00:00,53.098,53.083,53.113,ridge
PLANT_031,2025-04-26 19:00:00,53.098,53.083,53.113,ridge
PLANT_031,2025-04-26 20:00:00,53.098,53.083,53.113,ridge
PLANT_031,2025-04-26 21:00:00,53.099,53.084,53.113,ridge
PLANT_031,2025-04-26 22:00:00,53.099,53.084,53.114,ridge
PLANT_031,2025-04-26 23:00:00,53.099,53.085,53.114,ridge
PLANT_031,2025-04-27 00:00:00,53.099,53.085,53.114,ridge
PLANT_036,2025-04-24 01:00:00,39.044,39.029,39.059,ridge
PLANT_036,2025-04-24 02:00:00,38.658,38.643,38.673,ridge
PLANT_036,2025-04-24 03:00:00,38.42,38.405,38.435,ridge
PLANT_036,2025-04-24 04:00:00,38.741,38.726,38.755,ridge
PLANT_036,2025-04-24 05:00:00,38.46,38.445,38.475,ridge
PLANT_036,2025-04-24 06:00:00,38.582,38.567,38.597,ridge
PLANT_036,2025-04-24 07:00:00,38.334,38.319,38.349,ridge
PLANT_036,2025-04-24 08:00:00,38.353,38.338,38.368,ridge
PLANT_036,2025-04-24 09:00:00,38.422,38.407,38.436,ridge
PLANT_036,2025-04-24 10:00:00,37.901,37.886,37.916,ridge
PLANT_036,2025-04-24 11:00:00,37.597,37.582,37.612,ridge
PLANT_036,2025-04-24 12:00:00,37.131,37.117,37.146,ridge
PLANT_036,2025-04-24 13:00:00,37.715,37.7,37.73,ridge
PLANT_036,2025-04-24 14:00:00,38.267,38.253,38.282,ridge
PLANT_036,2025-04-24 15:00:00,38.673,38.658,38.687,ridge
PLANT_036,2025-04-24 16:00:00,38.914,38.899,38.929,ridge
PLANT_036,2025-04-24 17:00:00,38.481,38.466,38.496,ridge
PLANT_036,2025-04-24 18:00:00,39.396,39.381,39.411,ridge
PLANT_036,2025-04-24 19:00:00,40.829,40.814,40.844,ridge
PLANT_036,2025-04-24 20:00:00,39.903,39.888,39.918,ridge
PLANT_036,2025-04-24 21:00:00,38.646,38.631,38.66,ridge
PLANT_036,2025-04-24 22:00:00,35.54,35.525,35.555,ridge
PLANT_036,2025-04-24 23:00:00,36.646,36.631,36.661,ridge
PLANT_036,2025-04-25 00:00:00,41.531,41.516,41.546,ridge
PLANT_036,2025-04-25 01:00:00,41.531,41.516,41.546,ridge
PLANT_036,2025-04-25 02:00:00,41.531,41.517,41.546,ridge
PLANT_036,2025-04-25 03:00:00,41.531,41.516,41.546,ridge
PLANT_036,2025-04-25 04:00:00,41.532,41.517,41.546,ridge
PLANT_036,2025-04-25 05:00:00,41.531,41.516,41.546,ridge
PLANT_036,2025-04-25 06:00:00,41.531,41.516,41.546,ridge
PLANT_036,2025-04-25 07:00:00,41.531,41.516,41.546,ridge
PLANT_036,2025-04-25 08:00:00,41.531,41.516,41.546,ridge
PLANT_036,2025-04-25 09:00:00,41.531,41.517,41.546,ridge
PLANT_036,2025-04-25 10:00:00,41.532,41.517,41.546,ridge
PLANT_036,2025-04-25 11:00:00,41.532,41.517,41.547,ridge
PLANT_036,2025-04-25 12:00:00,41.532,41.517,41.547,ridge
PLANT_036,2025-04-25 13:00:00,41.532,41.517,41.547,ridge
PLANT_036,2025-04-25 14:00:00,41.532,41.517,41.546,ridge
PLANT_036,2025-04-25 15:00:00,41.532,41.517,41.546,ridge
PLANT_036,2025-04-25 16:00:00,41.532,41.517,41.546,ridge
PLANT_036,2025-04-25 17:00:00,41.532,41.517,41.547,ridge
PLANT_036,2025-04-25 18:00:00,41.532,41.517,41.547,ridge
PLANT_036,2025-04-25 19:00:00,41.532,41.517,41.546,ridge
PLANT_036,2025-04-25 20:00:00,41.532,41.517,41.547,ridge
PLANT_036,2025-04-25 21:00:00,41.532,41.517,41.547,ridge
PLANT_036,2025-04-25 22:00:00,41.532,41.517,41.547,ridge
PLANT_036,2025-04-25 23:00:00,41.532,41.517,41.547,ridge
PLANT_036,2025-04-26 00:00:00,41.532,41.518,41.547,ridge
PLANT_036,2025-04-26 01:00:00,41.532,41.518,41.547,ridge
PLANT_036,2025-04-26 02:00:00,41.532,41.518,41.547,ridge
PLANT_036,2025-04-26 03:00:00,41.533,41.518,41.547,ridge
PLANT_036,2025-04-26 04:00:00,41.533,41.518,41.547,ridge
PLANT_036,2025-04-26 05:00:00,41.533,41.518,41.548,ridge
PLANT_036,2025-04-26 06:00:00,41.532,41.517,41.547,ridge
PLANT_036,2025-04-26 07:00:00,41.532,41.517,41.547,ridge
PLANT_036,2025-04-26 08:00:00,41.532,41.518,41.547,ridge
PLANT_036,2025-04-26 09:00:00,41.532,41.517,41.547,ridge
PLANT_036,2025-04-26 10:00:00,41.533,41.518,41.548,ridge
PLANT_036,2025-04-26 11:00:00,41.532,41.518,41.547,ridge
PLANT_036,2025-04-26 12:00:00,41.532,41.518,41.547,ridge
PLANT_036,2025-04-26 13:00:00,41.533,41.518,41.548,ridge
PLANT_036,2025-04-26 14:00:00,41.533,41.518,41.547,ridge
PLANT_036,2025-04-26 15:00:00,41.533,41.518,41.547,ridge
PLANT_036,2025-04-26 16:00:00,41.533,41.518,41.547,ridge
PLANT_036,2025-04-26 17:00:00,41.533,41.518,41.548,ridge
PLANT_036,2025-04-26 18:00:00,41.532,41.518,41.547,ridge
PLANT_036,2025-04-26 19:00:00,41.532,41.517,41.547,ridge
PLANT_036,2025-04-26 20:00:00,41.532,41.517,41.547,ridge
PLANT_036,2025-04-26 21:00:00,41.532,41.517,41.547,ridge
PLANT_036,2025-04-26 22:00:00,41.532,41.517,41.547,ridge
PLANT_036,2025-04-26 23:00:00,41.532,41.517,41.547,ridge
PLANT_036,2025-04-27 00:00:00,41.532,41.517,41.547,ridge
PLANT_038,2025-04-24 01:00:00,53.944,53.932,53.955,ridge
PLANT_038,2025-04-24 02:00:00,54.358,54.347,54.37,ridge
PLANT_038,2025-04-24 03:00:00,53.804,53.792,53.815,ridge
PLANT_038,2025-04-24 04:00:00,54.392,54.381,54.404,ridge
PLANT_038,2025-04-24 05:00:00,53.945,53.934,53.957,ridge
PLANT_038,2025-04-24 06:00:00,53.835,53.823,53.846,ridge
PLANT_038,2025-04-24 07:00:00,53.928,53.916,53.939,ridge
PLANT_038,2025-04-24 08:00:00,53.312,53.3,53.323,ridge
PLANT_038,2025-04-24 09:00:00,53.349,53.337,53.36,ridge
PLANT_038,2025-04-24 10:00:00,54.121,54.11,54.133,ridge
PLANT_038,2025-04-24 11:00:00,54.619,54.607,54.63,ridge
PLANT_038,2025-04-24 12:00:00,55.605,55.594,55.617,ridge
PLANT_038,2025-04-24 13:00:00,56.257,56.245,56.268,ridge
PLANT_038,2025-04-24 14:00:00,55.23,55.219,55.242,ridge
PLANT_038,2025-04-24 15:00:00,55.797,55.786,55.809,ridge
PLANT_038,2025-04-24 16:00:00,56.475,56.464,56.487,ridge
PLANT_038,2025-04-24 17:00:00,56.737,56.725,56.748,ridge
PLANT_038,2025-04-24 18:00:00,56.247,56.236,56.259,ridge
PLANT_038,2025-04-24 19:00:00,55.583,55.571,55.594,ridge
PLANT_038,2025-04-24 20:00:00,57.575,57.564,57.587,ridge
PLANT_038,2025-04-24 21:00:00,56.29,56.279,56.302,ridge
PLANT_038,2025-04-24 22:00:00,58.139,58.128,58.151,ridge
PLANT_038,2025-04-24 23:00:00,57.141,57.13,57.153,ridge
PLANT_038,2025-04-25 00:00:00,52.534,52.523,52.546,ridge
PLANT_038,2025-04-25 01:00:00,52.535,52.523,52.546,ridge
PLANT_038,2025-04-25 02:00:00,52.535,52.523,52.546,ridge
PLANT_038,2025-04-25 03:00:00,52.535,52.523,52.547,ridge
PLANT_038,2025-04-25 04:00:00,52.535,52.523,52.547,ridge
PLANT_038,2025-04-25 05:00:00,52.535,52.524,52.547,ridge
PLANT_038,2025-04-25 06:00:00,52.535,52.524,52.547,ridge
PLANT_038,2025-04-25 07:00:00,52.535,52.524,52.547,ridge
PLANT_038,2025-04-25 08:00:00,52.535,52.524,52.547,ridge
PLANT_038,2025-04-25 09:00:00,52.535,52.524,52.547,ridge
PLANT_038,2025-04-25 10:00:00,52.535,52.524,52.547,ridge
PLANT_038,2025-04-25 11:00:00,52.535,52.524,52.547,ridge
PLANT_038,2025-04-25 12:00:00,52.536,52.524,52.547,ridge
PLANT_038,2025-04-25 13:00:00,52.536,52.524,52.547,ridge
PLANT_038,2025-04-25 14:00:00,52.536,52.524,52.547,ridge
PLANT_038,2025-04-25 15:00:00,52.536,52.524,52.547,ridge
PLANT_038,2025-04-25 16:00:00,52.536,52.524,52.547,ridge
PLANT_038,2025-04-25 17:00:00,52.536,52.524,52.547,ridge
PLANT_038,2025-04-25 18:00:00,52.536,52.525,52.548,ridge
PLANT_038,2025-04-25 19:00:00,52.536,52.524,52.547,ridge
PLANT_038,2025-04-25 20:00:00,52.536,52.525,52.548,ridge
PLANT_038,2025-04-25 21:00:00,52.536,52.525,52.548,ridge
PLANT_038,2025-04-25 22:00:00,52.536,52.525,52.548,ridge
PLANT_038,2025-04-25 23:00:00,52.536,52.525,52.548,ridge
PLANT_038,2025-04-26 00:00:00,52.537,52.525,52.548,ridge
PLANT_038,2025-04-26 01:00:00,52.537,52.525,52.548,ridge
PLANT_038,2025-04-26 02:00:00,52.537,52.525,52.548,ridge
PLANT_038,2025-04-26 03:00:00,52.537,52.525,52.548,ridge
PLANT_038,2025-04-26 04:00:00,52.537,52.525,52.548,ridge
PLANT_038,2025-04-26 05:00:00,52.537,52.525,52.548,ridge
PLANT_038,2025-04-26 06:00:00,52.537,52.525,52.548,ridge
PLANT_038,2025-04-26 07:00:00,52.537,52.525,52.548,ridge
PLANT_038,2025-04-26 08:00:00,52.537,52.526,52.549,ridge
PLANT_038,2025-04-26 09:00:00,52.538,52.526,52.549,ridge
PLANT_038,2025-04-26 10:00:00,52.538,52.526,52.549,ridge
PLANT_038,2025-04-26 11:00:00,52.537,52.526,52.549,ridge
PLANT_038,2025-04-26 12:00:00,52.537,52.526,52.549,ridge
PLANT_038,2025-04-26 13:00:00,52.537,52.526,52.549,ridge
PLANT_038,2025-04-26 14:00:00,52.537,52.526,52.549,ridge
PLANT_038,2025-04-26 15:00:00,52.537,52.526,52.549,ridge
PLANT_038,2025-04-26 16:00:00,52.537,52.525,52.549,ridge
PLANT_038,2025-04-26 17:00:00,52.537,52.525,52.548,ridge
PLANT_038,2025-04-26 18:00:00,52.536,52.525,52.548,ridge
PLANT_038,2025-04-26 19:00:00,52.536,52.525,52.548,ridge
PLANT_038,2025-04-26 20:00:00,52.536,52.524,52.547,ridge
PLANT_038,2025-04-26 21:00:00,52.536,52.525,52.548,ridge
PLANT_038,2025-04-26 22:00:00,52.536,52.524,52.547,ridge
PLANT_038,2025-04-26 23:00:00,52.536,52.524,52.547,ridge
PLANT_038,2025-04-27 00:00:00,52.536,52.524,52.547,ridge
PLANT_040,2025-04-24 01:00:00,35.025,35.019,35.032,ridge
PLANT_040,2025-04-24 02:00:00,34.983,34.977,34.99,ridge
PLANT_040,2025-04-24 03:00:00,34.879,34.872,34.885,ridge
PLANT_040,2025-04-24 04:00:00,35.081,35.074,35.087,ridge
PLANT_040,2025-04-24 05:00:00,34.942,34.936,34.949,ridge
PLANT_040,2025-04-24 06:00:00,34.593,34.586,34.599,ridge
PLANT_040,2025-04-24 07:00:00,35.073,35.067,35.08,ridge
PLANT_040,2025-04-24 08:00:00,35.124,35.117,35.13,ridge
PLANT_040,2025-04-24 09:00:00,35.036,35.03,35.043,ridge
PLANT_040,2025-04-24 10:00:00,34.955,34.949,34.962,ridge
PLANT_040,2025-04-24 11:00:00,35.205,35.198,35.211,ridge
PLANT_040,2025-04-24 12:00:00,35.322,35.316,35.329,ridge
PLANT_040,2025-04-24 13:00:00,35.173,35.167,35.18,ridge
PLANT_040,2025-04-24 14:00:00,35.328,35.321,35.334,ridge
PLANT_040,2025-04-24 15:00:00,35.393,35.387,35.4,ridge
PLANT_040,2025-04-24 16:00:00,35.395,35.388,35.402,ridge
PLANT_040,2025-04-24 17:00:00,35.044,35.037,35.05,ridge
PLANT_040,2025-04-24 18:00:00,34.479,34.473,34.486,ridge
PLANT_040,2025-04-24 19:00:00,33.553,33.546,33.56,ridge
PLANT_040,2025-04-24 20:00:00,33.183,33.176,33.189,ridge
PLANT_040,2025-04-24 21:00:00,34.715,34.709,34.722,ridge
PLANT_040,2025-04-24 22:00:00,36.485,36.478,36.491,ridge
PLANT_040,2025-04-24 23:00:00,39.301,39.294,39.308,ridge
PLANT_040,2025-04-25 00:00:00,35.985,35.978,35.991,ridge
PLANT_040,2025-04-25 01:00:00,35.985,35.978,35.992,ridge
PLANT_040,2025-04-25 02:00:00,35.985,35.978,35.992,ridge
PLANT_040,2025-04-25 03:00:00,35.985,35.979,35.992,ridge
PLANT_040,2025-04-25 04:00:00,35.985,35.978,35.992,ridge
PLANT_040,2025-04-25 05:00:00,35.985,35.978,35.992,ridge
PLANT_040,2025-04-25 06:00:00,35.985,35.978,35.991,ridge
PLANT_040,2025-04-25 07:00:00,35.985,35.978,35.991,ridge
PLANT_040,2025-04-25 08:00:00,35.985,35.978,35.991,ridge
PLANT_040,2025-04-25 09:00:00,35.985,35.978,35.991,ridge
PLANT_040,2025-04-25 10:00:00,35.985,35.978,35.991,ridge
PLANT_040,2025-04-25 11:00:00,35.984,35.978,35.991,ridge
PLANT_040,2025-04-25 12:00:00,35.984,35.978,35.991,ridge
PLANT_040,2025-04-25 13:00:00,35.984,35.978,35.991,ridge
PLANT_040,2025-04-25 14:00:00,35.984,35.978,35.991,ridge
PLANT_040,2025-04-25 15:00:00,35.984,35.977,35.991,ridge
PLANT_040,2025-04-25 16:00:00,35.984,35.977,35.99,ridge
PLANT_040,2025-04-25 17:00:00,35.984,35.977,35.991,ridge
PLANT_040,2025-04-25 18:00:00,35.984,35.978,35.991,ridge
PLANT_040,2025-04-25 19:00:00,35.984,35.978,35.991,ridge
PLANT_040,2025-04-25 20:00:00,35.984,35.978,35.991,ridge
PLANT_040,2025-04-25 21:00:00,35.984,35.978,35.991,ridge
PLANT_040,2025-04-25 22:00:00,35.984,35.977,35.99,ridge
PLANT_040,2025-04-25 23:00:00,35.984,35.977,35.99,ridge
PLANT_040,2025-04-26 00:00:00,35.984,35.978,35.991,ridge
PLANT_040,2025-04-26 01:00:00,35.984,35.978,35.991,ridge
PLANT_040,2025-04-26 02:00:00,35.984,35.978,35.991,ridge
PLANT_040,2025-04-26 03:00:00,35.984,35.978,35.991,ridge
PLANT_040,2025-04-26 04:00:00,35.984,35.978,35.991,ridge
PLANT_040,2025-04-26 05:00:00,35.984,35.978,35.991,ridge
PLANT_040,2025-04-26 06:00:00,35.985,35.978,35.991,ridge
PLANT_040,2025-04-26 07:00:00,35.985,35.978,35.991,ridge
PLANT_040,2025-04-26 08:00:00,35.984,35.978,35.991,ridge
PLANT_040,2025-04-26 09:00:00,35.984,35.978,35.991,ridge
PLANT_040,2025-04-26 10:00:00,35.984,35.978,35.991,ridge
PLANT_040,2025-04-26 11:00:00,35.984,35.978,35.991,ridge
PLANT_040,2025-04-26 12:00:00,35.984,35.978,35.991,ridge
PLANT_040,2025-04-26 13:00:00,35.984,35.978,35.991,ridge
PLANT_040,2025-04-26 14:00:00,35.984,35.977,35.99,ridge
PLANT_040,2025-04-26 15:00:00,35.984,35.977,35.99,ridge
PLANT_040,2025-04-26 16:00:00,35.984,35.977,35.99,ridge
PLANT_040,2025-04-26 17:00:00,35.984,35.977,35.991,ridge
PLANT_040,2025-04-26 18:00:00,35.984,35.978,35.991,ridge
PLANT_040,2025-04-26 19:00:00,35.984,35.978,35.991,ridge
PLANT_040,2025-04-26 20:00:00,35.984,35.978,35.991,ridge
PLANT_040,2025-04-26 21:00:00,35.984,35.978,35.991,ridge
PLANT_040,2025-04-26 22:00:00,35.984,35.978,35.991,ridge
PLANT_040,2025-04-26 23:00:00,35.984,35.978,35.991,ridge
PLANT_040,2025-04-27 00:00:00,35.984,35.977,35.991,ridge
PLANT_048,2025-04-24 01:00:00,21.73,21.722,21.738,ridge
PLANT_048,2025-04-24 02:00:00,21.871,21.863,21.879,ridge
PLANT_048,2025-04-24 03:00:00,21.924,21.916,21.933,ridge
PLANT_048,2025-04-24 04:00:00,22.072,22.064,22.08,ridge
PLANT_048,2025-04-24 05:00:00,21.992,21.984,22.0,ridge
PLANT_048,2025-04-24 06:00:00,21.733,21.725,21.741,ridge
PLANT_048,2025-04-24 07:00:00,21.651,21.643,21.659,ridge
PLANT_048,2025-04-24 08:00:00,21.829,21.821,21.837,ridge
PLANT_048,2025-04-24 09:00:00,21.622,21.614,21.63,ridge
PLANT_048,2025-04-24 10:00:00,21.492,21.484,21.501,ridge
PLANT_048,2025-04-24 11:00:00,21.469,21.461,21.478,ridge
PLANT_048,2025-04-24 12:00:00,21.797,21.788,21.805,ridge
PLANT_048,2025-04-24 13:00:00,22.071,22.063,22.08,ridge
PLANT_048,2025-04-24 14:00:00,22.005,21.997,22.013,ridge
PLANT_048,2025-04-24 15:00:00,22.579,22.571,22.587,ridge
PLANT_048,2025-04-24 16:00:00,22.106,22.098,22.114,ridge
PLANT_048,2025-04-24 17:00:00,22.005,21.997,22.013,ridge
PLANT_048,2025-04-24 18:00:00,22.008,22.0,22.016,ridge
PLANT_048,2025-04-24 19:00:00,21.94,21.932,21.948,ridge
PLANT_048,2025-04-24 20:00:00,22.753,22.745,22.761,ridge
PLANT_048,2025-04-24 21:00:00,23.201,23.193,23.209,ridge
PLANT_048,2025-04-24 22:00:00,24.144,24.136,24.152,ridge
PLANT_048,2025-04-24 23:00:00,23.792,23.784,23.801,ridge
PLANT_048,2025-04-25 00:00:00,22.412,22.404,22.421,ridge
PLANT_048,2025-04-25 01:00:00,22.412,22.404,22.421,ridge
PLANT_048,2025-04-25 02:00:00,22.412,22.404,22.421,ridge
PLANT_048,2025-04-25 03:00:00,22.412,22.404,22.421,ridge
PLANT_048,2025-04-25 04:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-25 05:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-25 06:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-25 07:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-25 08:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-25 09:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-25 10:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-25 11:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-25 12:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-25 13:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-25 14:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-25 15:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-25 16:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-25 17:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-25 18:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-25 19:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-25 20:00:00,22.412,22.403,22.42,ridge
PLANT_048,2025-04-25 21:00:00,22.412,22.403,22.42,ridge
PLANT_048,2025-04-25 22:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-25 23:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-26 00:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-26 01:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-26 02:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-26 03:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-26 04:00:00,22.412,22.404,22.421,ridge
PLANT_048,2025-04-26 05:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-26 06:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-26 07:00:00,22.412,22.404,22.421,ridge
PLANT_048,2025-04-26 08:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-26 09:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-26 10:00:00,22.412,22.404,22.421,ridge
PLANT_048,2025-04-26 11:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-26 12:00:00,22.412,22.404,22.42,ridge
